MD step 0: esapsed time: 13.31, average time: 13.31
MD step 10380: esapsed time: 161327.37, average time: 15.54
MD step 10390: esapsed time: 161518.06, average time: 15.54
MD step 10400: esapsed time: 161719.09, average time: 15.55
MD step 10410: esapsed time: 161899.03, average time: 15.55
MD step 10420: esapsed time: 162080.31, average time: 15.55
MD step 10430: esapsed time: 162282.97, average time: 15.56
MD step 10440: esapsed time: 162472.76, average time: 15.56
MD step 10450: esapsed time: 162661.05, average time: 15.56
MD step 10460: esapsed time: 162850.28, average time: 15.57
MD step 10470: esapsed time: 163033.65, average time: 15.57
MD step 10480: esapsed time: 163226.57, average time: 15.57
MD step 10490: esapsed time: 163403.25, average time: 15.58
MD step 10500: esapsed time: 163592.85, average time: 15.58
MD step 10510: esapsed time: 163783.76, average time: 15.58
MD step 10520: esapsed time: 163963.64, average time: 15.58
MD step 10530: esapsed time: 164149.45, average time: 15.59
MD step 10540: esapsed time: 164336.44, average time: 15.59
MD step 10550: esapsed time: 164529.39, average time: 15.59
MD step 10560: esapsed time: 164716.51, average time: 15.60
MD step 10570: esapsed time: 164907.93, average time: 15.60
MD step 10580: esapsed time: 165087.67, average time: 15.60
MD step 10590: esapsed time: 165270.40, average time: 15.60
MD step 10600: esapsed time: 165458.06, average time: 15.61
MD step 10610: esapsed time: 165660.63, average time: 15.61
MD step 10620: esapsed time: 165837.68, average time: 15.61
MD step 10630: esapsed time: 166034.00, average time: 15.62
MD step 10640: esapsed time: 166230.10, average time: 15.62
MD step 10650: esapsed time: 166407.65, average time: 15.62
MD step 10660: esapsed time: 166605.60, average time: 15.63
MD step 10670: esapsed time: 166793.92, average time: 15.63
MD step 10680: esapsed time: 167007.19, average time: 15.64
MD step 10690: esapsed time: 167193.12, average time: 15.64
MD step 10700: esapsed time: 167375.35, average time: 15.64
MD step 10710: esapsed time: 167569.25, average time: 15.64
MD step 10720: esapsed time: 167754.11, average time: 15.65
MD step 10730: esapsed time: 167936.52, average time: 15.65
MD step 10740: esapsed time: 168128.74, average time: 15.65
MD step 10750: esapsed time: 168314.41, average time: 15.66
MD step 10760: esapsed time: 168507.26, average time: 15.66
MD step 10770: esapsed time: 168686.71, average time: 15.66
MD step 10780: esapsed time: 168874.60, average time: 15.66
MD step 10790: esapsed time: 169065.87, average time: 15.67
MD step 10800: esapsed time: 169244.77, average time: 15.67
MD step 10810: esapsed time: 169421.27, average time: 15.67
MD step 10820: esapsed time: 169620.82, average time: 15.68
MD step 10830: esapsed time: 169809.09, average time: 15.68
MD step 10840: esapsed time: 170013.08, average time: 15.68
MD step 10850: esapsed time: 170193.30, average time: 15.68
MD step 10860: esapsed time: 170380.18, average time: 15.69
MD step 10870: esapsed time: 170565.11, average time: 15.69
MD step 10880: esapsed time: 170766.74, average time: 15.69
MD step 10890: esapsed time: 170965.37, average time: 15.70
MD step 10900: esapsed time: 171155.34, average time: 15.70
MD step 10910: esapsed time: 171342.66, average time: 15.70
MD step 10920: esapsed time: 171536.85, average time: 15.71
MD step 10930: esapsed time: 171742.03, average time: 15.71
MD step 10940: esapsed time: 171926.70, average time: 15.71
MD step 10950: esapsed time: 172111.07, average time: 15.72
MD step 10960: esapsed time: 172307.44, average time: 15.72
MD step 10970: esapsed time: 172504.11, average time: 15.72
MD step 10980: esapsed time: 172703.12, average time: 15.73
MD step 10990: esapsed time: 172921.77, average time: 15.73
MD step 11000: esapsed time: 173103.16, average time: 15.74
MD step 11010: esapsed time: 173293.20, average time: 15.74
MD step 11020: esapsed time: 173473.00, average time: 15.74
MD step 11030: esapsed time: 173662.81, average time: 15.74
MD step 11040: esapsed time: 173854.84, average time: 15.75
MD step 11050: esapsed time: 174036.66, average time: 15.75
MD step 11060: esapsed time: 174224.87, average time: 15.75
MD step 11070: esapsed time: 174428.21, average time: 15.76
MD step 11080: esapsed time: 174615.15, average time: 15.76
MD step 11090: esapsed time: 174795.45, average time: 15.76
MD step 11100: esapsed time: 174975.09, average time: 15.76
MD step 11110: esapsed time: 175175.21, average time: 15.77
MD step 11120: esapsed time: 175356.82, average time: 15.77
MD step 11130: esapsed time: 175550.78, average time: 15.77
MD step 11140: esapsed time: 175744.52, average time: 15.77
MD step 11150: esapsed time: 175922.10, average time: 15.78
MD step 11160: esapsed time: 176098.74, average time: 15.78
MD step 11170: esapsed time: 176308.94, average time: 15.78
MD step 11180: esapsed time: 176503.45, average time: 15.79
MD step 11190: esapsed time: 176685.56, average time: 15.79
MD step 11200: esapsed time: 176864.39, average time: 15.79
MD step 11210: esapsed time: 177041.95, average time: 15.79
MD step 11220: esapsed time: 177221.75, average time: 15.79
MD step 11230: esapsed time: 177409.53, average time: 15.80
MD step 11240: esapsed time: 177591.49, average time: 15.80
MD step 11250: esapsed time: 177772.26, average time: 15.80
MD step 11260: esapsed time: 177956.20, average time: 15.80
MD step 11270: esapsed time: 178142.46, average time: 15.81
MD step 11280: esapsed time: 178325.01, average time: 15.81
MD step 11290: esapsed time: 178504.22, average time: 15.81
MD step 11300: esapsed time: 178685.53, average time: 15.81
MD step 11310: esapsed time: 178865.61, average time: 15.81
MD step 11320: esapsed time: 179052.06, average time: 15.82
MD step 11330: esapsed time: 179249.26, average time: 15.82
MD step 11340: esapsed time: 179443.64, average time: 15.82
MD step 11350: esapsed time: 179623.88, average time: 15.82
MD step 11360: esapsed time: 179814.51, average time: 15.83
MD step 11370: esapsed time: 179987.12, average time: 15.83
MD step 11380: esapsed time: 180159.12, average time: 15.83
MD step 11390: esapsed time: 180330.01, average time: 15.83
MD step 11400: esapsed time: 180509.78, average time: 15.83
MD step 11410: esapsed time: 180687.52, average time: 15.83
MD step 11420: esapsed time: 180865.53, average time: 15.84
MD step 11430: esapsed time: 181071.49, average time: 15.84
MD step 11440: esapsed time: 181249.97, average time: 15.84
MD step 11450: esapsed time: 181454.88, average time: 15.85
MD step 11460: esapsed time: 181649.83, average time: 15.85
MD step 11470: esapsed time: 181844.65, average time: 15.85
MD step 11480: esapsed time: 182030.29, average time: 15.85
MD step 11490: esapsed time: 182227.67, average time: 15.86
MD step 11500: esapsed time: 182431.87, average time: 15.86
MD step 11510: esapsed time: 182617.82, average time: 15.86
MD step 11520: esapsed time: 182814.26, average time: 15.87
MD step 11530: esapsed time: 183016.52, average time: 15.87
MD step 11540: esapsed time: 183200.96, average time: 15.87
MD step 11550: esapsed time: 183401.59, average time: 15.88
MD step 11560: esapsed time: 183613.30, average time: 15.88
MD step 11570: esapsed time: 183807.69, average time: 15.89
MD step 11580: esapsed time: 183991.24, average time: 15.89
MD step 11590: esapsed time: 184175.49, average time: 15.89
MD step 11600: esapsed time: 184363.55, average time: 15.89
MD step 11610: esapsed time: 184547.94, average time: 15.89
MD step 11620: esapsed time: 184740.73, average time: 15.90
MD step 11630: esapsed time: 184920.43, average time: 15.90
MD step 11640: esapsed time: 185111.74, average time: 15.90
MD step 11650: esapsed time: 185297.71, average time: 15.90
MD step 11660: esapsed time: 185477.84, average time: 15.91
MD step 11670: esapsed time: 185659.18, average time: 15.91
MD step 11680: esapsed time: 185858.52, average time: 15.91
MD step 11690: esapsed time: 186039.11, average time: 15.91
MD step 11700: esapsed time: 186225.80, average time: 15.92
MD step 11710: esapsed time: 186459.69, average time: 15.92
MD step 11720: esapsed time: 186697.44, average time: 15.93
MD step 11730: esapsed time: 186936.49, average time: 15.94
MD step 11740: esapsed time: 187186.32, average time: 15.94
MD step 11750: esapsed time: 187424.93, average time: 15.95
MD step 11760: esapsed time: 187649.55, average time: 15.96
MD step 11770: esapsed time: 187892.19, average time: 15.96
MD step 11780: esapsed time: 188141.67, average time: 15.97
MD step 11790: esapsed time: 188398.47, average time: 15.98
MD step 11800: esapsed time: 188650.08, average time: 15.99
MD step 11810: esapsed time: 188904.85, average time: 15.99
MD step 11820: esapsed time: 189159.59, average time: 16.00
MD step 11830: esapsed time: 189416.30, average time: 16.01
MD step 11840: esapsed time: 189656.59, average time: 16.02
MD step 11850: esapsed time: 189915.72, average time: 16.03
MD step 11860: esapsed time: 190153.54, average time: 16.03
MD step 11870: esapsed time: 190401.75, average time: 16.04
MD step 11880: esapsed time: 190636.73, average time: 16.05
MD step 11890: esapsed time: 190874.28, average time: 16.05
MD step 11900: esapsed time: 191106.58, average time: 16.06
MD step 11910: esapsed time: 191337.17, average time: 16.06
MD step 11920: esapsed time: 191581.05, average time: 16.07
MD step 11930: esapsed time: 191816.10, average time: 16.08
MD step 11940: esapsed time: 192046.82, average time: 16.08
MD step 11950: esapsed time: 192279.48, average time: 16.09
MD step 11960: esapsed time: 192512.25, average time: 16.09
MD step 11970: esapsed time: 192750.19, average time: 16.10
MD step 11980: esapsed time: 192985.74, average time: 16.11
MD step 11990: esapsed time: 193217.58, average time: 16.11
MD step 12000: esapsed time: 193452.80, average time: 16.12
MD step 12010: esapsed time: 193691.68, average time: 16.13
MD step 12020: esapsed time: 193946.90, average time: 16.13
MD step 12030: esapsed time: 194189.56, average time: 16.14
MD step 12040: esapsed time: 194436.00, average time: 16.15
MD step 12050: esapsed time: 194680.05, average time: 16.15
MD step 12060: esapsed time: 194908.93, average time: 16.16
MD step 12070: esapsed time: 195138.13, average time: 16.17
MD step 12080: esapsed time: 195372.30, average time: 16.17
MD step 12090: esapsed time: 195601.83, average time: 16.18
MD step 12100: esapsed time: 195841.39, average time: 16.18
MD step 12110: esapsed time: 196089.57, average time: 16.19
MD step 12120: esapsed time: 196330.22, average time: 16.20
MD step 12130: esapsed time: 196578.02, average time: 16.20
MD step 12140: esapsed time: 196826.33, average time: 16.21
MD step 12150: esapsed time: 197059.24, average time: 16.22
MD step 12160: esapsed time: 197292.75, average time: 16.22
MD step 12170: esapsed time: 197544.61, average time: 16.23
MD step 12180: esapsed time: 197785.74, average time: 16.24
MD step 12190: esapsed time: 198040.23, average time: 16.24
MD step 12200: esapsed time: 198271.45, average time: 16.25
MD step 12210: esapsed time: 198523.49, average time: 16.26
MD step 12220: esapsed time: 198778.45, average time: 16.27
MD step 12230: esapsed time: 199030.75, average time: 16.27
MD step 12240: esapsed time: 199274.46, average time: 16.28
MD step 12250: esapsed time: 199512.98, average time: 16.29
MD step 12260: esapsed time: 199758.47, average time: 16.29
MD step 12270: esapsed time: 199988.67, average time: 16.30
MD step 12280: esapsed time: 200239.39, average time: 16.30
MD step 12290: esapsed time: 200481.92, average time: 16.31
MD step 12300: esapsed time: 200737.88, average time: 16.32
MD step 12310: esapsed time: 200980.06, average time: 16.33
MD step 12320: esapsed time: 201204.66, average time: 16.33
MD step 12330: esapsed time: 201437.76, average time: 16.34
MD step 12340: esapsed time: 201674.59, average time: 16.34
MD step 12350: esapsed time: 201919.27, average time: 16.35
MD step 12360: esapsed time: 202162.44, average time: 16.35
MD step 12370: esapsed time: 202406.33, average time: 16.36
MD step 12380: esapsed time: 202646.69, average time: 16.37
MD step 12390: esapsed time: 202889.44, average time: 16.37
MD step 12400: esapsed time: 203131.24, average time: 16.38
MD step 12410: esapsed time: 203355.23, average time: 16.39
MD step 12420: esapsed time: 203591.02, average time: 16.39
MD step 12430: esapsed time: 203832.93, average time: 16.40
MD step 12440: esapsed time: 204066.61, average time: 16.40
MD step 12450: esapsed time: 204303.96, average time: 16.41
MD step 12460: esapsed time: 204537.31, average time: 16.41
MD step 12470: esapsed time: 204769.83, average time: 16.42
MD step 12480: esapsed time: 205021.11, average time: 16.43
MD step 12490: esapsed time: 205263.10, average time: 16.43
MD step 12500: esapsed time: 205499.24, average time: 16.44
MD step 12510: esapsed time: 205743.28, average time: 16.44
MD step 12520: esapsed time: 205984.12, average time: 16.45
MD step 12530: esapsed time: 206222.94, average time: 16.46
MD step 12540: esapsed time: 206458.71, average time: 16.46
MD step 12550: esapsed time: 206687.58, average time: 16.47
MD step 12560: esapsed time: 206931.71, average time: 16.47
MD step 12570: esapsed time: 207178.56, average time: 16.48
MD step 12580: esapsed time: 207426.53, average time: 16.49
MD step 12590: esapsed time: 207660.12, average time: 16.49
MD step 12600: esapsed time: 207902.23, average time: 16.50
MD step 12610: esapsed time: 208135.29, average time: 16.50
MD step 12620: esapsed time: 208362.61, average time: 16.51
MD step 12630: esapsed time: 208617.29, average time: 16.52
MD step 12640: esapsed time: 208866.93, average time: 16.52
MD step 12650: esapsed time: 209112.60, average time: 16.53
MD step 12660: esapsed time: 209354.43, average time: 16.54
MD step 12670: esapsed time: 209585.17, average time: 16.54
MD step 12680: esapsed time: 209828.22, average time: 16.55
MD step 12690: esapsed time: 210067.57, average time: 16.55
MD step 12700: esapsed time: 210313.62, average time: 16.56
MD step 12710: esapsed time: 210547.76, average time: 16.56
MD step 12720: esapsed time: 210796.22, average time: 16.57
MD step 12730: esapsed time: 211045.25, average time: 16.58
MD step 12740: esapsed time: 211292.94, average time: 16.58
MD step 12750: esapsed time: 211529.72, average time: 16.59
MD step 12760: esapsed time: 211768.78, average time: 16.59
MD step 12770: esapsed time: 211997.15, average time: 16.60
MD step 12780: esapsed time: 212231.41, average time: 16.61
MD step 12790: esapsed time: 212466.69, average time: 16.61
MD step 12800: esapsed time: 212695.78, average time: 16.62
MD step 12810: esapsed time: 212931.90, average time: 16.62
MD step 12820: esapsed time: 213174.36, average time: 16.63
MD step 12830: esapsed time: 213403.47, average time: 16.63
MD step 12840: esapsed time: 213655.94, average time: 16.64
MD step 12850: esapsed time: 213879.23, average time: 16.64
MD step 12860: esapsed time: 214113.09, average time: 16.65
MD step 12870: esapsed time: 214343.46, average time: 16.65
MD step 12880: esapsed time: 214588.90, average time: 16.66
MD step 12890: esapsed time: 214817.35, average time: 16.66
MD step 12900: esapsed time: 215066.41, average time: 16.67
MD step 12910: esapsed time: 215303.19, average time: 16.68
MD step 12920: esapsed time: 215541.53, average time: 16.68
MD step 12930: esapsed time: 215781.66, average time: 16.69
MD step 12940: esapsed time: 216012.98, average time: 16.69
MD step 12950: esapsed time: 216244.59, average time: 16.70
MD step 12960: esapsed time: 216492.62, average time: 16.70
MD step 12970: esapsed time: 216733.46, average time: 16.71
MD step 12980: esapsed time: 216968.49, average time: 16.71
MD step 12990: esapsed time: 217210.43, average time: 16.72
MD step 13000: esapsed time: 217451.74, average time: 16.73
MD step 13010: esapsed time: 217700.65, average time: 16.73
MD step 13020: esapsed time: 217942.86, average time: 16.74
MD step 13030: esapsed time: 218184.27, average time: 16.74
MD step 13040: esapsed time: 218417.09, average time: 16.75
MD step 13050: esapsed time: 218687.50, average time: 16.76
MD step 13060: esapsed time: 218917.76, average time: 16.76
MD step 13070: esapsed time: 219162.18, average time: 16.77
MD step 13080: esapsed time: 219422.09, average time: 16.77
MD step 13090: esapsed time: 219686.19, average time: 16.78
MD step 13100: esapsed time: 219940.80, average time: 16.79
MD step 13110: esapsed time: 220182.69, average time: 16.79
MD step 13120: esapsed time: 220419.03, average time: 16.80
MD step 13130: esapsed time: 220662.52, average time: 16.80
MD step 13140: esapsed time: 220910.34, average time: 16.81
MD step 13150: esapsed time: 221155.68, average time: 16.82
MD step 13160: esapsed time: 221405.66, average time: 16.82
MD step 13170: esapsed time: 221650.77, average time: 16.83
MD step 13180: esapsed time: 221895.89, average time: 16.83
MD step 13190: esapsed time: 222126.44, average time: 16.84
MD step 13200: esapsed time: 222368.92, average time: 16.84
MD step 13210: esapsed time: 222598.05, average time: 16.85
MD step 13220: esapsed time: 222835.31, average time: 16.85
MD step 13230: esapsed time: 223090.04, average time: 16.86
MD step 13240: esapsed time: 223332.80, average time: 16.87
MD step 13250: esapsed time: 223561.69, average time: 16.87
MD step 13260: esapsed time: 223790.46, average time: 16.88
MD step 13270: esapsed time: 224030.02, average time: 16.88
MD step 13280: esapsed time: 224263.50, average time: 16.89
MD step 13290: esapsed time: 224506.85, average time: 16.89
MD step 13300: esapsed time: 224749.11, average time: 16.90
MD step 13310: esapsed time: 224978.80, average time: 16.90
MD step 13320: esapsed time: 225205.92, average time: 16.91
MD step 13330: esapsed time: 225437.34, average time: 16.91
MD step 13340: esapsed time: 225677.98, average time: 16.92
MD step 13350: esapsed time: 225911.53, average time: 16.92
MD step 13360: esapsed time: 226158.08, average time: 16.93
MD step 13370: esapsed time: 226392.91, average time: 16.93
MD step 13380: esapsed time: 226624.92, average time: 16.94
MD step 13390: esapsed time: 226853.34, average time: 16.94
MD step 13400: esapsed time: 227088.52, average time: 16.95
MD step 13410: esapsed time: 227325.18, average time: 16.95
MD step 13420: esapsed time: 227549.25, average time: 16.95
MD step 13430: esapsed time: 227804.69, average time: 16.96
MD step 13440: esapsed time: 228032.83, average time: 16.97
MD step 13450: esapsed time: 228268.62, average time: 16.97
MD step 13460: esapsed time: 228509.74, average time: 16.98
MD step 13470: esapsed time: 228743.36, average time: 16.98
MD step 13480: esapsed time: 228990.10, average time: 16.99
MD step 13490: esapsed time: 229232.32, average time: 16.99
MD step 13500: esapsed time: 229481.08, average time: 17.00
MD step 13510: esapsed time: 229730.78, average time: 17.00
MD step 13520: esapsed time: 229967.45, average time: 17.01
MD step 13530: esapsed time: 230201.57, average time: 17.01
MD step 13540: esapsed time: 230434.97, average time: 17.02
MD step 13550: esapsed time: 230682.32, average time: 17.02
MD step 13560: esapsed time: 230938.56, average time: 17.03
MD step 13570: esapsed time: 231191.01, average time: 17.04
MD step 13580: esapsed time: 231440.84, average time: 17.04
MD step 13590: esapsed time: 231681.59, average time: 17.05
MD step 13600: esapsed time: 231929.54, average time: 17.05
MD step 13610: esapsed time: 232158.35, average time: 17.06
MD step 13620: esapsed time: 232407.53, average time: 17.06
MD step 13630: esapsed time: 232660.66, average time: 17.07
MD step 13640: esapsed time: 232913.75, average time: 17.07
MD step 13650: esapsed time: 233159.18, average time: 17.08
MD step 13660: esapsed time: 233408.34, average time: 17.09
MD step 13670: esapsed time: 233643.66, average time: 17.09
MD step 13680: esapsed time: 233872.87, average time: 17.09
MD step 13690: esapsed time: 234107.31, average time: 17.10
MD step 13700: esapsed time: 234351.49, average time: 17.10
MD step 13710: esapsed time: 234599.69, average time: 17.11
MD step 13720: esapsed time: 234854.16, average time: 17.12
MD step 13730: esapsed time: 235090.85, average time: 17.12
MD step 13740: esapsed time: 235343.05, average time: 17.13
MD step 13750: esapsed time: 235579.94, average time: 17.13
MD step 13760: esapsed time: 235819.34, average time: 17.14
MD step 13770: esapsed time: 236063.29, average time: 17.14
MD step 13780: esapsed time: 236297.52, average time: 17.15
MD step 13790: esapsed time: 236532.60, average time: 17.15
MD step 13800: esapsed time: 236779.83, average time: 17.16
MD step 13810: esapsed time: 237032.03, average time: 17.16
MD step 13820: esapsed time: 237268.20, average time: 17.17
MD step 13830: esapsed time: 237514.41, average time: 17.17
MD step 13840: esapsed time: 237761.12, average time: 17.18
MD step 13850: esapsed time: 238004.90, average time: 17.18
MD step 13860: esapsed time: 238246.82, average time: 17.19
MD step 13870: esapsed time: 238491.57, average time: 17.19
MD step 13880: esapsed time: 238740.29, average time: 17.20
MD step 13890: esapsed time: 239015.76, average time: 17.21
MD step 13900: esapsed time: 239271.60, average time: 17.21
MD step 13910: esapsed time: 239514.76, average time: 17.22
MD step 13920: esapsed time: 239759.59, average time: 17.22
MD step 13930: esapsed time: 239994.19, average time: 17.23
MD step 13940: esapsed time: 240234.43, average time: 17.23
MD step 13950: esapsed time: 240470.34, average time: 17.24
MD step 13960: esapsed time: 240709.99, average time: 17.24
MD step 13970: esapsed time: 240951.29, average time: 17.25
MD step 13980: esapsed time: 241191.57, average time: 17.25
MD step 13990: esapsed time: 241425.88, average time: 17.26
MD step 14000: esapsed time: 241663.97, average time: 17.26
MD step 14010: esapsed time: 241908.02, average time: 17.27
MD step 14020: esapsed time: 242138.35, average time: 17.27
MD step 14030: esapsed time: 242372.42, average time: 17.27
MD step 14040: esapsed time: 242627.43, average time: 17.28
MD step 14050: esapsed time: 242875.19, average time: 17.29
MD step 14060: esapsed time: 243117.43, average time: 17.29
MD step 14070: esapsed time: 243371.09, average time: 17.30
MD step 14080: esapsed time: 243600.15, average time: 17.30
MD step 14090: esapsed time: 243829.39, average time: 17.30
MD step 14100: esapsed time: 244069.99, average time: 17.31
MD step 14110: esapsed time: 244326.00, average time: 17.31
MD step 14120: esapsed time: 244563.10, average time: 17.32
MD step 14130: esapsed time: 244799.58, average time: 17.32
MD step 14140: esapsed time: 245041.54, average time: 17.33
MD step 14150: esapsed time: 245293.77, average time: 17.33
MD step 14160: esapsed time: 245555.54, average time: 17.34
MD step 14170: esapsed time: 245794.33, average time: 17.34
MD step 14180: esapsed time: 246022.66, average time: 17.35
MD step 14190: esapsed time: 246259.21, average time: 17.35
MD step 14200: esapsed time: 246514.60, average time: 17.36
MD step 14210: esapsed time: 246754.30, average time: 17.36
MD step 14220: esapsed time: 246988.73, average time: 17.37
MD step 14230: esapsed time: 247229.17, average time: 17.37
MD step 14240: esapsed time: 247478.93, average time: 17.38
MD step 14250: esapsed time: 247722.53, average time: 17.38
MD step 14260: esapsed time: 247954.63, average time: 17.39
MD step 14270: esapsed time: 248194.38, average time: 17.39
MD step 14280: esapsed time: 248426.78, average time: 17.40
MD step 14290: esapsed time: 248666.18, average time: 17.40
MD step 14300: esapsed time: 248900.32, average time: 17.40
MD step 14310: esapsed time: 249147.48, average time: 17.41
MD step 14320: esapsed time: 249380.29, average time: 17.41
MD step 14330: esapsed time: 249631.35, average time: 17.42
MD step 14340: esapsed time: 249864.12, average time: 17.42
MD step 14350: esapsed time: 250122.73, average time: 17.43
MD step 14360: esapsed time: 250373.62, average time: 17.43
MD step 14370: esapsed time: 250624.34, average time: 17.44
MD step 14380: esapsed time: 250859.23, average time: 17.44
MD step 14390: esapsed time: 251131.81, average time: 17.45
MD step 14400: esapsed time: 251383.06, average time: 17.46
MD step 14410: esapsed time: 251616.33, average time: 17.46
MD step 14420: esapsed time: 251867.11, average time: 17.47
MD step 14430: esapsed time: 252110.85, average time: 17.47
MD step 14440: esapsed time: 252351.15, average time: 17.47
MD step 14450: esapsed time: 252593.30, average time: 17.48
MD step 14460: esapsed time: 252828.41, average time: 17.48
MD step 14470: esapsed time: 253079.53, average time: 17.49
MD step 14480: esapsed time: 253316.96, average time: 17.49
MD step 14490: esapsed time: 253555.30, average time: 17.50
MD step 14500: esapsed time: 253785.13, average time: 17.50
MD step 14510: esapsed time: 254028.56, average time: 17.51
MD step 14520: esapsed time: 254278.17, average time: 17.51
MD step 14530: esapsed time: 254518.96, average time: 17.52
MD step 14540: esapsed time: 254771.24, average time: 17.52
MD step 14550: esapsed time: 255018.07, average time: 17.53
MD step 14560: esapsed time: 255256.95, average time: 17.53
MD step 14570: esapsed time: 255491.89, average time: 17.53
MD step 14580: esapsed time: 255739.90, average time: 17.54
MD step 14590: esapsed time: 255987.62, average time: 17.54
MD step 14600: esapsed time: 256218.63, average time: 17.55
MD step 14610: esapsed time: 256448.96, average time: 17.55
MD step 14620: esapsed time: 256702.46, average time: 17.56
MD step 14630: esapsed time: 256926.35, average time: 17.56
MD step 14640: esapsed time: 257161.99, average time: 17.56
MD step 14650: esapsed time: 257407.10, average time: 17.57
MD step 14660: esapsed time: 257648.29, average time: 17.57
MD step 14670: esapsed time: 257888.56, average time: 17.58
MD step 14680: esapsed time: 258152.34, average time: 17.58
MD step 14690: esapsed time: 258383.81, average time: 17.59
MD step 14700: esapsed time: 258613.14, average time: 17.59
MD step 14710: esapsed time: 258867.69, average time: 17.60
MD step 14720: esapsed time: 259117.93, average time: 17.60
MD step 14730: esapsed time: 259371.21, average time: 17.61
MD step 14740: esapsed time: 259628.19, average time: 17.61
MD step 14750: esapsed time: 259880.76, average time: 17.62
MD step 14760: esapsed time: 260121.11, average time: 17.62
MD step 14770: esapsed time: 260346.14, average time: 17.63
MD step 14780: esapsed time: 260592.09, average time: 17.63
MD step 14790: esapsed time: 260830.55, average time: 17.63
MD step 14800: esapsed time: 261064.07, average time: 17.64
MD step 14810: esapsed time: 261305.15, average time: 17.64
MD step 14820: esapsed time: 261555.17, average time: 17.65
MD step 14830: esapsed time: 261799.76, average time: 17.65
MD step 14840: esapsed time: 262030.29, average time: 17.66
MD step 14850: esapsed time: 262252.38, average time: 17.66
MD step 14860: esapsed time: 262485.86, average time: 17.66
MD step 14870: esapsed time: 262719.89, average time: 17.67
MD step 14880: esapsed time: 262960.21, average time: 17.67
MD step 14890: esapsed time: 263193.42, average time: 17.67
MD step 14900: esapsed time: 263435.64, average time: 17.68
MD step 14910: esapsed time: 263669.99, average time: 17.68
MD step 14920: esapsed time: 263910.29, average time: 17.69
MD step 14930: esapsed time: 264150.26, average time: 17.69
MD step 14940: esapsed time: 264383.44, average time: 17.70
MD step 14950: esapsed time: 264612.23, average time: 17.70
MD step 14960: esapsed time: 264841.52, average time: 17.70
MD step 14970: esapsed time: 265075.59, average time: 17.71
MD step 14980: esapsed time: 265313.49, average time: 17.71
MD step 14990: esapsed time: 265548.69, average time: 17.71
MD step 15000: esapsed time: 265776.83, average time: 17.72
MD step 15010: esapsed time: 266022.21, average time: 17.72
MD step 15020: esapsed time: 266279.19, average time: 17.73
MD step 15030: esapsed time: 266504.37, average time: 17.73
MD step 15040: esapsed time: 266755.62, average time: 17.74
MD step 15050: esapsed time: 266999.60, average time: 17.74
MD step 15060: esapsed time: 267234.55, average time: 17.74
MD step 15070: esapsed time: 267476.05, average time: 17.75
MD step 15080: esapsed time: 267727.31, average time: 17.75
MD step 15090: esapsed time: 267961.82, average time: 17.76
MD step 15100: esapsed time: 268210.94, average time: 17.76
MD step 15110: esapsed time: 268443.38, average time: 17.76
MD step 15120: esapsed time: 268675.38, average time: 17.77
MD step 15130: esapsed time: 268921.70, average time: 17.77
MD step 15140: esapsed time: 269158.01, average time: 17.78
MD step 15150: esapsed time: 269387.85, average time: 17.78
MD step 15160: esapsed time: 269629.83, average time: 17.78
MD step 15170: esapsed time: 269873.17, average time: 17.79
MD step 15180: esapsed time: 270113.68, average time: 17.79
MD step 15190: esapsed time: 270351.29, average time: 17.80
MD step 15200: esapsed time: 270592.26, average time: 17.80
MD step 15210: esapsed time: 270830.56, average time: 17.80
MD step 15220: esapsed time: 271068.07, average time: 17.81
MD step 15230: esapsed time: 271295.44, average time: 17.81
MD step 15240: esapsed time: 271530.92, average time: 17.82
MD step 15250: esapsed time: 271796.91, average time: 17.82
MD step 15260: esapsed time: 272039.04, average time: 17.83
MD step 15270: esapsed time: 272287.10, average time: 17.83
MD step 15280: esapsed time: 272520.67, average time: 17.83
MD step 15290: esapsed time: 272750.35, average time: 17.84
MD step 15300: esapsed time: 272980.96, average time: 17.84
MD step 15310: esapsed time: 273220.90, average time: 17.84
MD step 15320: esapsed time: 273465.98, average time: 17.85
MD step 15330: esapsed time: 273703.57, average time: 17.85
MD step 15340: esapsed time: 273948.41, average time: 17.86
MD step 15350: esapsed time: 274192.68, average time: 17.86
MD step 15360: esapsed time: 274425.96, average time: 17.87
MD step 15370: esapsed time: 274662.00, average time: 17.87
MD step 15380: esapsed time: 274896.45, average time: 17.87
MD step 15390: esapsed time: 275136.30, average time: 17.88
MD step 15400: esapsed time: 275396.97, average time: 17.88
MD step 15410: esapsed time: 275642.43, average time: 17.89
MD step 15420: esapsed time: 275875.30, average time: 17.89
MD step 15430: esapsed time: 276112.98, average time: 17.89
MD step 15440: esapsed time: 276361.72, average time: 17.90
MD step 15450: esapsed time: 276600.48, average time: 17.90
MD step 15460: esapsed time: 276832.55, average time: 17.91
MD step 15470: esapsed time: 277067.38, average time: 17.91
MD step 15480: esapsed time: 277315.85, average time: 17.91
MD step 15490: esapsed time: 277572.92, average time: 17.92
MD step 15500: esapsed time: 277817.63, average time: 17.92
MD step 15510: esapsed time: 278052.42, average time: 17.93
MD step 15520: esapsed time: 278282.85, average time: 17.93
MD step 15530: esapsed time: 278511.38, average time: 17.93
MD step 15540: esapsed time: 278742.24, average time: 17.94
