MD step 0: esapsed time: 15.26, average time: 15.26
MD step 10380: esapsed time: 144655.29, average time: 13.93
MD step 10390: esapsed time: 144827.43, average time: 13.94
MD step 10400: esapsed time: 145009.18, average time: 13.94
MD step 10410: esapsed time: 145178.85, average time: 13.94
MD step 10420: esapsed time: 145364.68, average time: 13.95
MD step 10430: esapsed time: 145530.46, average time: 13.95
MD step 10440: esapsed time: 145694.17, average time: 13.95
MD step 10450: esapsed time: 145866.67, average time: 13.96
MD step 10460: esapsed time: 146037.41, average time: 13.96
MD step 10470: esapsed time: 146207.89, average time: 13.96
MD step 10480: esapsed time: 146377.63, average time: 13.97
MD step 10490: esapsed time: 146556.05, average time: 13.97
MD step 10500: esapsed time: 146724.71, average time: 13.97
MD step 10510: esapsed time: 146902.81, average time: 13.98
MD step 10520: esapsed time: 147070.80, average time: 13.98
MD step 10530: esapsed time: 147241.74, average time: 13.98
MD step 10540: esapsed time: 147401.66, average time: 13.98
MD step 10550: esapsed time: 147567.20, average time: 13.99
MD step 10560: esapsed time: 147734.15, average time: 13.99
MD step 10570: esapsed time: 147901.18, average time: 13.99
MD step 10580: esapsed time: 148066.47, average time: 13.99
MD step 10590: esapsed time: 148239.88, average time: 14.00
MD step 10600: esapsed time: 148410.53, average time: 14.00
MD step 10610: esapsed time: 148581.82, average time: 14.00
MD step 10620: esapsed time: 148747.89, average time: 14.01
MD step 10630: esapsed time: 148922.22, average time: 14.01
MD step 10640: esapsed time: 149094.88, average time: 14.01
MD step 10650: esapsed time: 149267.44, average time: 14.01
MD step 10660: esapsed time: 149452.38, average time: 14.02
MD step 10670: esapsed time: 149624.26, average time: 14.02
MD step 10680: esapsed time: 149798.30, average time: 14.02
MD step 10690: esapsed time: 149977.17, average time: 14.03
MD step 10700: esapsed time: 150142.37, average time: 14.03
MD step 10710: esapsed time: 150304.31, average time: 14.03
MD step 10720: esapsed time: 150479.36, average time: 14.04
MD step 10730: esapsed time: 150657.04, average time: 14.04
MD step 10740: esapsed time: 150827.28, average time: 14.04
MD step 10750: esapsed time: 151006.69, average time: 14.05
MD step 10760: esapsed time: 151189.16, average time: 14.05
MD step 10770: esapsed time: 151374.36, average time: 14.05
MD step 10780: esapsed time: 151544.24, average time: 14.06
MD step 10790: esapsed time: 151736.82, average time: 14.06
MD step 10800: esapsed time: 151919.63, average time: 14.07
MD step 10810: esapsed time: 152084.04, average time: 14.07
MD step 10820: esapsed time: 152248.08, average time: 14.07
MD step 10830: esapsed time: 152410.38, average time: 14.07
MD step 10840: esapsed time: 152573.24, average time: 14.07
MD step 10850: esapsed time: 152741.12, average time: 14.08
MD step 10860: esapsed time: 152913.07, average time: 14.08
MD step 10870: esapsed time: 153093.71, average time: 14.08
MD step 10880: esapsed time: 153256.09, average time: 14.08
MD step 10890: esapsed time: 153415.20, average time: 14.09
MD step 10900: esapsed time: 153580.63, average time: 14.09
MD step 10910: esapsed time: 153748.41, average time: 14.09
MD step 10920: esapsed time: 153914.33, average time: 14.09
MD step 10930: esapsed time: 154092.82, average time: 14.10
MD step 10940: esapsed time: 154276.34, average time: 14.10
MD step 10950: esapsed time: 154453.13, average time: 14.10
MD step 10960: esapsed time: 154623.69, average time: 14.11
MD step 10970: esapsed time: 154801.35, average time: 14.11
MD step 10980: esapsed time: 154978.69, average time: 14.11
MD step 10990: esapsed time: 155154.46, average time: 14.12
MD step 11000: esapsed time: 155329.04, average time: 14.12
MD step 11010: esapsed time: 155503.05, average time: 14.12
MD step 11020: esapsed time: 155678.25, average time: 14.13
MD step 11030: esapsed time: 155852.87, average time: 14.13
MD step 11040: esapsed time: 156039.76, average time: 14.13
MD step 11050: esapsed time: 156212.70, average time: 14.14
MD step 11060: esapsed time: 156397.47, average time: 14.14
MD step 11070: esapsed time: 156567.09, average time: 14.14
MD step 11080: esapsed time: 156745.88, average time: 14.15
MD step 11090: esapsed time: 156925.77, average time: 14.15
MD step 11100: esapsed time: 157093.73, average time: 14.15
MD step 11110: esapsed time: 157275.26, average time: 14.15
MD step 11120: esapsed time: 157447.56, average time: 14.16
MD step 11130: esapsed time: 157632.53, average time: 14.16
MD step 11140: esapsed time: 157813.67, average time: 14.17
MD step 11150: esapsed time: 157983.90, average time: 14.17
MD step 11160: esapsed time: 158147.83, average time: 14.17
MD step 11170: esapsed time: 158329.39, average time: 14.17
MD step 11180: esapsed time: 158508.50, average time: 14.18
MD step 11190: esapsed time: 158675.72, average time: 14.18
MD step 11200: esapsed time: 158847.82, average time: 14.18
MD step 11210: esapsed time: 159013.80, average time: 14.18
MD step 11220: esapsed time: 159194.77, average time: 14.19
MD step 11230: esapsed time: 159376.81, average time: 14.19
MD step 11240: esapsed time: 159560.82, average time: 14.19
MD step 11250: esapsed time: 159723.49, average time: 14.20
MD step 11260: esapsed time: 159907.33, average time: 14.20
MD step 11270: esapsed time: 160075.43, average time: 14.20
MD step 11280: esapsed time: 160252.01, average time: 14.21
MD step 11290: esapsed time: 160426.13, average time: 14.21
MD step 11300: esapsed time: 160587.50, average time: 14.21
MD step 11310: esapsed time: 160763.16, average time: 14.21
MD step 11320: esapsed time: 160935.90, average time: 14.22
MD step 11330: esapsed time: 161103.00, average time: 14.22
MD step 11340: esapsed time: 161272.09, average time: 14.22
MD step 11350: esapsed time: 161443.44, average time: 14.22
MD step 11360: esapsed time: 161611.66, average time: 14.23
MD step 11370: esapsed time: 161784.28, average time: 14.23
MD step 11380: esapsed time: 161950.22, average time: 14.23
MD step 11390: esapsed time: 162121.37, average time: 14.23
MD step 11400: esapsed time: 162286.08, average time: 14.23
MD step 11410: esapsed time: 162452.21, average time: 14.24
MD step 11420: esapsed time: 162615.25, average time: 14.24
MD step 11430: esapsed time: 162791.62, average time: 14.24
MD step 11440: esapsed time: 162971.09, average time: 14.24
MD step 11450: esapsed time: 163146.76, average time: 14.25
MD step 11460: esapsed time: 163312.40, average time: 14.25
MD step 11470: esapsed time: 163481.87, average time: 14.25
MD step 11480: esapsed time: 163658.39, average time: 14.25
MD step 11490: esapsed time: 163825.17, average time: 14.26
MD step 11500: esapsed time: 163985.87, average time: 14.26
MD step 11510: esapsed time: 164163.61, average time: 14.26
MD step 11520: esapsed time: 164342.05, average time: 14.26
MD step 11530: esapsed time: 164521.91, average time: 14.27
MD step 11540: esapsed time: 164691.61, average time: 14.27
MD step 11550: esapsed time: 164862.67, average time: 14.27
MD step 11560: esapsed time: 165055.89, average time: 14.28
MD step 11570: esapsed time: 165215.80, average time: 14.28
MD step 11580: esapsed time: 165385.96, average time: 14.28
MD step 11590: esapsed time: 165557.35, average time: 14.28
MD step 11600: esapsed time: 165725.18, average time: 14.29
MD step 11610: esapsed time: 165893.14, average time: 14.29
MD step 11620: esapsed time: 166069.85, average time: 14.29
MD step 11630: esapsed time: 166244.35, average time: 14.29
MD step 11640: esapsed time: 166419.48, average time: 14.30
MD step 11650: esapsed time: 166595.57, average time: 14.30
MD step 11660: esapsed time: 166766.70, average time: 14.30
MD step 11670: esapsed time: 166943.26, average time: 14.30
MD step 11680: esapsed time: 167113.80, average time: 14.31
MD step 11690: esapsed time: 167280.90, average time: 14.31
MD step 11700: esapsed time: 167466.50, average time: 14.31
MD step 11710: esapsed time: 167657.11, average time: 14.32
MD step 11720: esapsed time: 167894.54, average time: 14.32
MD step 11730: esapsed time: 168119.59, average time: 14.33
MD step 11740: esapsed time: 168340.06, average time: 14.34
MD step 11750: esapsed time: 168565.43, average time: 14.34
MD step 11760: esapsed time: 168797.91, average time: 14.35
MD step 11770: esapsed time: 169021.14, average time: 14.36
MD step 11780: esapsed time: 169239.33, average time: 14.37
MD step 11790: esapsed time: 169465.97, average time: 14.37
MD step 11800: esapsed time: 169689.58, average time: 14.38
MD step 11810: esapsed time: 169912.01, average time: 14.39
MD step 11820: esapsed time: 170147.57, average time: 14.39
MD step 11830: esapsed time: 170369.12, average time: 14.40
MD step 11840: esapsed time: 170600.80, average time: 14.41
MD step 11850: esapsed time: 170824.23, average time: 14.41
MD step 11860: esapsed time: 171047.69, average time: 14.42
MD step 11870: esapsed time: 171274.35, average time: 14.43
MD step 11880: esapsed time: 171490.29, average time: 14.43
MD step 11890: esapsed time: 171721.75, average time: 14.44
MD step 11900: esapsed time: 171936.40, average time: 14.45
MD step 11910: esapsed time: 172176.48, average time: 14.46
MD step 11920: esapsed time: 172404.85, average time: 14.46
MD step 11930: esapsed time: 172633.57, average time: 14.47
MD step 11940: esapsed time: 172871.47, average time: 14.48
MD step 11950: esapsed time: 173084.80, average time: 14.48
MD step 11960: esapsed time: 173302.44, average time: 14.49
MD step 11970: esapsed time: 173535.12, average time: 14.50
MD step 11980: esapsed time: 173768.96, average time: 14.50
MD step 11990: esapsed time: 173993.04, average time: 14.51
MD step 12000: esapsed time: 174213.53, average time: 14.52
MD step 12010: esapsed time: 174435.86, average time: 14.52
MD step 12020: esapsed time: 174662.30, average time: 14.53
MD step 12030: esapsed time: 174892.00, average time: 14.54
MD step 12040: esapsed time: 175105.69, average time: 14.54
MD step 12050: esapsed time: 175336.68, average time: 14.55
MD step 12060: esapsed time: 175557.99, average time: 14.56
MD step 12070: esapsed time: 175781.23, average time: 14.56
MD step 12080: esapsed time: 176000.06, average time: 14.57
MD step 12090: esapsed time: 176227.68, average time: 14.58
MD step 12100: esapsed time: 176459.03, average time: 14.58
MD step 12110: esapsed time: 176689.88, average time: 14.59
MD step 12120: esapsed time: 176917.95, average time: 14.60
MD step 12130: esapsed time: 177142.63, average time: 14.60
MD step 12140: esapsed time: 177367.23, average time: 14.61
MD step 12150: esapsed time: 177586.99, average time: 14.62
MD step 12160: esapsed time: 177806.56, average time: 14.62
MD step 12170: esapsed time: 178026.88, average time: 14.63
MD step 12180: esapsed time: 178258.83, average time: 14.63
MD step 12190: esapsed time: 178493.32, average time: 14.64
MD step 12200: esapsed time: 178720.25, average time: 14.65
MD step 12210: esapsed time: 178948.76, average time: 14.65
MD step 12220: esapsed time: 179172.65, average time: 14.66
MD step 12230: esapsed time: 179403.88, average time: 14.67
MD step 12240: esapsed time: 179626.55, average time: 14.67
MD step 12250: esapsed time: 179847.10, average time: 14.68
MD step 12260: esapsed time: 180064.83, average time: 14.69
MD step 12270: esapsed time: 180273.17, average time: 14.69
MD step 12280: esapsed time: 180483.62, average time: 14.70
MD step 12290: esapsed time: 180697.39, average time: 14.70
MD step 12300: esapsed time: 180910.13, average time: 14.71
MD step 12310: esapsed time: 181123.58, average time: 14.71
MD step 12320: esapsed time: 181351.46, average time: 14.72
MD step 12330: esapsed time: 181572.75, average time: 14.72
MD step 12340: esapsed time: 181796.37, average time: 14.73
MD step 12350: esapsed time: 182021.66, average time: 14.74
MD step 12360: esapsed time: 182248.41, average time: 14.74
MD step 12370: esapsed time: 182469.47, average time: 14.75
MD step 12380: esapsed time: 182690.83, average time: 14.76
MD step 12390: esapsed time: 182911.08, average time: 14.76
MD step 12400: esapsed time: 183135.72, average time: 14.77
MD step 12410: esapsed time: 183353.70, average time: 14.77
MD step 12420: esapsed time: 183567.29, average time: 14.78
MD step 12430: esapsed time: 183785.38, average time: 14.78
MD step 12440: esapsed time: 184003.95, average time: 14.79
MD step 12450: esapsed time: 184240.28, average time: 14.80
MD step 12460: esapsed time: 184463.43, average time: 14.80
MD step 12470: esapsed time: 184680.65, average time: 14.81
MD step 12480: esapsed time: 184896.59, average time: 14.81
MD step 12490: esapsed time: 185112.05, average time: 14.82
MD step 12500: esapsed time: 185327.90, average time: 14.83
MD step 12510: esapsed time: 185545.04, average time: 14.83
MD step 12520: esapsed time: 185759.07, average time: 14.84
MD step 12530: esapsed time: 185981.60, average time: 14.84
MD step 12540: esapsed time: 186209.78, average time: 14.85
MD step 12550: esapsed time: 186425.07, average time: 14.85
MD step 12560: esapsed time: 186642.43, average time: 14.86
MD step 12570: esapsed time: 186854.33, average time: 14.86
MD step 12580: esapsed time: 187086.60, average time: 14.87
MD step 12590: esapsed time: 187310.35, average time: 14.88
MD step 12600: esapsed time: 187539.02, average time: 14.88
MD step 12610: esapsed time: 187764.89, average time: 14.89
MD step 12620: esapsed time: 187982.45, average time: 14.89
MD step 12630: esapsed time: 188215.22, average time: 14.90
MD step 12640: esapsed time: 188446.10, average time: 14.91
MD step 12650: esapsed time: 188671.85, average time: 14.91
MD step 12660: esapsed time: 188901.58, average time: 14.92
MD step 12670: esapsed time: 189126.49, average time: 14.93
MD step 12680: esapsed time: 189348.22, average time: 14.93
MD step 12690: esapsed time: 189562.99, average time: 14.94
MD step 12700: esapsed time: 189784.10, average time: 14.94
MD step 12710: esapsed time: 190008.09, average time: 14.95
MD step 12720: esapsed time: 190230.93, average time: 14.95
MD step 12730: esapsed time: 190452.01, average time: 14.96
MD step 12740: esapsed time: 190676.41, average time: 14.97
MD step 12750: esapsed time: 190896.34, average time: 14.97
MD step 12760: esapsed time: 191112.71, average time: 14.98
MD step 12770: esapsed time: 191328.13, average time: 14.98
MD step 12780: esapsed time: 191550.56, average time: 14.99
MD step 12790: esapsed time: 191778.83, average time: 14.99
MD step 12800: esapsed time: 192012.13, average time: 15.00
MD step 12810: esapsed time: 192241.45, average time: 15.01
MD step 12820: esapsed time: 192467.06, average time: 15.01
MD step 12830: esapsed time: 192681.33, average time: 15.02
MD step 12840: esapsed time: 192896.65, average time: 15.02
MD step 12850: esapsed time: 193115.89, average time: 15.03
MD step 12860: esapsed time: 193345.90, average time: 15.03
MD step 12870: esapsed time: 193575.53, average time: 15.04
MD step 12880: esapsed time: 193803.84, average time: 15.05
MD step 12890: esapsed time: 194040.55, average time: 15.05
MD step 12900: esapsed time: 194265.73, average time: 15.06
MD step 12910: esapsed time: 194491.06, average time: 15.06
MD step 12920: esapsed time: 194717.60, average time: 15.07
MD step 12930: esapsed time: 194948.62, average time: 15.08
MD step 12940: esapsed time: 195184.15, average time: 15.08
MD step 12950: esapsed time: 195418.10, average time: 15.09
MD step 12960: esapsed time: 195640.49, average time: 15.09
MD step 12970: esapsed time: 195853.13, average time: 15.10
MD step 12980: esapsed time: 196079.46, average time: 15.11
MD step 12990: esapsed time: 196303.38, average time: 15.11
MD step 13000: esapsed time: 196526.93, average time: 15.12
MD step 13010: esapsed time: 196751.02, average time: 15.12
MD step 13020: esapsed time: 196976.83, average time: 15.13
MD step 13030: esapsed time: 197199.30, average time: 15.13
MD step 13040: esapsed time: 197419.26, average time: 15.14
MD step 13050: esapsed time: 197641.69, average time: 15.14
MD step 13060: esapsed time: 197857.94, average time: 15.15
MD step 13070: esapsed time: 198082.90, average time: 15.15
MD step 13080: esapsed time: 198301.13, average time: 15.16
MD step 13090: esapsed time: 198529.36, average time: 15.17
MD step 13100: esapsed time: 198753.54, average time: 15.17
MD step 13110: esapsed time: 198973.27, average time: 15.18
MD step 13120: esapsed time: 199190.81, average time: 15.18
MD step 13130: esapsed time: 199404.16, average time: 15.19
MD step 13140: esapsed time: 199635.61, average time: 15.19
MD step 13150: esapsed time: 199858.35, average time: 15.20
MD step 13160: esapsed time: 200089.62, average time: 15.20
MD step 13170: esapsed time: 200315.84, average time: 15.21
MD step 13180: esapsed time: 200545.15, average time: 15.21
MD step 13190: esapsed time: 200773.83, average time: 15.22
MD step 13200: esapsed time: 201001.05, average time: 15.23
MD step 13210: esapsed time: 201227.27, average time: 15.23
MD step 13220: esapsed time: 201451.58, average time: 15.24
MD step 13230: esapsed time: 201680.69, average time: 15.24
MD step 13240: esapsed time: 201896.80, average time: 15.25
MD step 13250: esapsed time: 202117.24, average time: 15.25
MD step 13260: esapsed time: 202346.77, average time: 15.26
MD step 13270: esapsed time: 202575.56, average time: 15.26
MD step 13280: esapsed time: 202796.87, average time: 15.27
MD step 13290: esapsed time: 203014.11, average time: 15.27
MD step 13300: esapsed time: 203229.47, average time: 15.28
MD step 13310: esapsed time: 203441.87, average time: 15.28
MD step 13320: esapsed time: 203660.54, average time: 15.29
MD step 13330: esapsed time: 203879.47, average time: 15.29
MD step 13340: esapsed time: 204102.95, average time: 15.30
MD step 13350: esapsed time: 204329.95, average time: 15.30
MD step 13360: esapsed time: 204558.60, average time: 15.31
MD step 13370: esapsed time: 204785.09, average time: 15.32
MD step 13380: esapsed time: 204998.59, average time: 15.32
MD step 13390: esapsed time: 205221.38, average time: 15.33
MD step 13400: esapsed time: 205457.49, average time: 15.33
MD step 13410: esapsed time: 205679.31, average time: 15.34
MD step 13420: esapsed time: 205905.03, average time: 15.34
MD step 13430: esapsed time: 206129.29, average time: 15.35
MD step 13440: esapsed time: 206343.63, average time: 15.35
MD step 13450: esapsed time: 206557.74, average time: 15.36
MD step 13460: esapsed time: 206773.15, average time: 15.36
MD step 13470: esapsed time: 206999.40, average time: 15.37
MD step 13480: esapsed time: 207232.65, average time: 15.37
MD step 13490: esapsed time: 207462.58, average time: 15.38
MD step 13500: esapsed time: 207694.24, average time: 15.38
MD step 13510: esapsed time: 207920.61, average time: 15.39
MD step 13520: esapsed time: 208151.03, average time: 15.39
MD step 13530: esapsed time: 208373.26, average time: 15.40
MD step 13540: esapsed time: 208600.55, average time: 15.41
MD step 13550: esapsed time: 208833.00, average time: 15.41
MD step 13560: esapsed time: 209063.09, average time: 15.42
MD step 13570: esapsed time: 209284.40, average time: 15.42
MD step 13580: esapsed time: 209517.18, average time: 15.43
MD step 13590: esapsed time: 209748.03, average time: 15.43
MD step 13600: esapsed time: 209970.23, average time: 15.44
MD step 13610: esapsed time: 210198.84, average time: 15.44
MD step 13620: esapsed time: 210429.12, average time: 15.45
MD step 13630: esapsed time: 210662.24, average time: 15.45
MD step 13640: esapsed time: 210896.45, average time: 15.46
MD step 13650: esapsed time: 211134.10, average time: 15.47
MD step 13660: esapsed time: 211354.84, average time: 15.47
MD step 13670: esapsed time: 211586.30, average time: 15.48
MD step 13680: esapsed time: 211807.94, average time: 15.48
MD step 13690: esapsed time: 212043.60, average time: 15.49
MD step 13700: esapsed time: 212276.71, average time: 15.49
MD step 13710: esapsed time: 212503.08, average time: 15.50
MD step 13720: esapsed time: 212733.20, average time: 15.50
MD step 13730: esapsed time: 212959.84, average time: 15.51
MD step 13740: esapsed time: 213192.92, average time: 15.52
MD step 13750: esapsed time: 213411.88, average time: 15.52
MD step 13760: esapsed time: 213635.48, average time: 15.52
MD step 13770: esapsed time: 213865.82, average time: 15.53
MD step 13780: esapsed time: 214089.53, average time: 15.54
MD step 13790: esapsed time: 214315.58, average time: 15.54
MD step 13800: esapsed time: 214537.39, average time: 15.55
MD step 13810: esapsed time: 214776.41, average time: 15.55
MD step 13820: esapsed time: 215005.60, average time: 15.56
MD step 13830: esapsed time: 215223.07, average time: 15.56
MD step 13840: esapsed time: 215456.91, average time: 15.57
MD step 13850: esapsed time: 215691.54, average time: 15.57
MD step 13860: esapsed time: 215917.26, average time: 15.58
MD step 13870: esapsed time: 216142.75, average time: 15.58
MD step 13880: esapsed time: 216368.55, average time: 15.59
MD step 13890: esapsed time: 216596.97, average time: 15.59
MD step 13900: esapsed time: 216819.04, average time: 15.60
MD step 13910: esapsed time: 217056.37, average time: 15.60
MD step 13920: esapsed time: 217276.40, average time: 15.61
MD step 13930: esapsed time: 217510.57, average time: 15.61
MD step 13940: esapsed time: 217738.85, average time: 15.62
MD step 13950: esapsed time: 217974.06, average time: 15.62
MD step 13960: esapsed time: 218207.98, average time: 15.63
MD step 13970: esapsed time: 218429.70, average time: 15.63
MD step 13980: esapsed time: 218658.14, average time: 15.64
MD step 13990: esapsed time: 218888.44, average time: 15.64
MD step 14000: esapsed time: 219105.86, average time: 15.65
MD step 14010: esapsed time: 219328.60, average time: 15.65
MD step 14020: esapsed time: 219559.68, average time: 15.66
MD step 14030: esapsed time: 219779.00, average time: 15.66
MD step 14040: esapsed time: 220001.37, average time: 15.67
MD step 14050: esapsed time: 220221.88, average time: 15.67
MD step 14060: esapsed time: 220452.26, average time: 15.68
MD step 14070: esapsed time: 220674.68, average time: 15.68
MD step 14080: esapsed time: 220900.78, average time: 15.69
MD step 14090: esapsed time: 221120.40, average time: 15.69
MD step 14100: esapsed time: 221356.69, average time: 15.70
MD step 14110: esapsed time: 221586.52, average time: 15.70
MD step 14120: esapsed time: 221809.66, average time: 15.71
MD step 14130: esapsed time: 222040.77, average time: 15.71
MD step 14140: esapsed time: 222273.31, average time: 15.72
MD step 14150: esapsed time: 222502.41, average time: 15.72
MD step 14160: esapsed time: 222732.75, average time: 15.73
MD step 14170: esapsed time: 222956.82, average time: 15.73
MD step 14180: esapsed time: 223175.62, average time: 15.74
MD step 14190: esapsed time: 223394.30, average time: 15.74
MD step 14200: esapsed time: 223623.02, average time: 15.75
MD step 14210: esapsed time: 223849.75, average time: 15.75
MD step 14220: esapsed time: 224068.11, average time: 15.76
MD step 14230: esapsed time: 224295.64, average time: 15.76
MD step 14240: esapsed time: 224509.04, average time: 15.76
MD step 14250: esapsed time: 224738.16, average time: 15.77
MD step 14260: esapsed time: 224950.88, average time: 15.77
MD step 14270: esapsed time: 225173.58, average time: 15.78
MD step 14280: esapsed time: 225389.68, average time: 15.78
MD step 14290: esapsed time: 225606.54, average time: 15.79
MD step 14300: esapsed time: 225824.53, average time: 15.79
MD step 14310: esapsed time: 226041.28, average time: 15.79
MD step 14320: esapsed time: 226257.42, average time: 15.80
MD step 14330: esapsed time: 226477.31, average time: 15.80
MD step 14340: esapsed time: 226695.36, average time: 15.81
MD step 14350: esapsed time: 226913.42, average time: 15.81
MD step 14360: esapsed time: 227133.68, average time: 15.82
MD step 14370: esapsed time: 227349.17, average time: 15.82
MD step 14380: esapsed time: 227585.78, average time: 15.83
MD step 14390: esapsed time: 227803.10, average time: 15.83
MD step 14400: esapsed time: 228021.83, average time: 15.83
MD step 14410: esapsed time: 228249.02, average time: 15.84
MD step 14420: esapsed time: 228470.42, average time: 15.84
MD step 14430: esapsed time: 228704.88, average time: 15.85
MD step 14440: esapsed time: 228918.79, average time: 15.85
MD step 14450: esapsed time: 229147.76, average time: 15.86
MD step 14460: esapsed time: 229375.32, average time: 15.86
MD step 14470: esapsed time: 229610.41, average time: 15.87
MD step 14480: esapsed time: 229837.71, average time: 15.87
MD step 14490: esapsed time: 230054.77, average time: 15.88
MD step 14500: esapsed time: 230282.11, average time: 15.88
MD step 14510: esapsed time: 230511.27, average time: 15.89
MD step 14520: esapsed time: 230738.21, average time: 15.89
MD step 14530: esapsed time: 230952.59, average time: 15.89
MD step 14540: esapsed time: 231177.58, average time: 15.90
MD step 14550: esapsed time: 231405.19, average time: 15.90
MD step 14560: esapsed time: 231633.94, average time: 15.91
MD step 14570: esapsed time: 231852.25, average time: 15.91
MD step 14580: esapsed time: 232086.43, average time: 15.92
MD step 14590: esapsed time: 232321.60, average time: 15.92
MD step 14600: esapsed time: 232554.37, average time: 15.93
MD step 14610: esapsed time: 232782.53, average time: 15.93
MD step 14620: esapsed time: 233007.23, average time: 15.94
MD step 14630: esapsed time: 233241.85, average time: 15.94
MD step 14640: esapsed time: 233467.16, average time: 15.95
MD step 14650: esapsed time: 233693.09, average time: 15.95
MD step 14660: esapsed time: 233915.82, average time: 15.95
MD step 14670: esapsed time: 234134.29, average time: 15.96
MD step 14680: esapsed time: 234362.25, average time: 15.96
MD step 14690: esapsed time: 234592.21, average time: 15.97
MD step 14700: esapsed time: 234808.09, average time: 15.97
MD step 14710: esapsed time: 235021.84, average time: 15.98
MD step 14720: esapsed time: 235242.55, average time: 15.98
MD step 14730: esapsed time: 235460.33, average time: 15.98
MD step 14740: esapsed time: 235679.40, average time: 15.99
MD step 14750: esapsed time: 235894.68, average time: 15.99
MD step 14760: esapsed time: 236120.56, average time: 16.00
MD step 14770: esapsed time: 236343.35, average time: 16.00
MD step 14780: esapsed time: 236553.23, average time: 16.00
MD step 14790: esapsed time: 236777.57, average time: 16.01
MD step 14800: esapsed time: 236988.53, average time: 16.01
MD step 14810: esapsed time: 237206.37, average time: 16.02
MD step 14820: esapsed time: 237422.74, average time: 16.02
MD step 14830: esapsed time: 237646.44, average time: 16.02
MD step 14840: esapsed time: 237858.77, average time: 16.03
MD step 14850: esapsed time: 238076.06, average time: 16.03
MD step 14860: esapsed time: 238295.61, average time: 16.03
MD step 14870: esapsed time: 238508.22, average time: 16.04
MD step 14880: esapsed time: 238726.49, average time: 16.04
MD step 14890: esapsed time: 238943.31, average time: 16.05
MD step 14900: esapsed time: 239163.03, average time: 16.05
MD step 14910: esapsed time: 239380.16, average time: 16.05
MD step 14920: esapsed time: 239609.08, average time: 16.06
MD step 14930: esapsed time: 239830.92, average time: 16.06
MD step 14940: esapsed time: 240043.01, average time: 16.07
MD step 14950: esapsed time: 240265.39, average time: 16.07
MD step 14960: esapsed time: 240481.87, average time: 16.07
MD step 14970: esapsed time: 240702.45, average time: 16.08
MD step 14980: esapsed time: 240937.79, average time: 16.08
MD step 14990: esapsed time: 241159.18, average time: 16.09
MD step 15000: esapsed time: 241390.47, average time: 16.09
MD step 15010: esapsed time: 241609.33, average time: 16.10
MD step 15020: esapsed time: 241833.44, average time: 16.10
MD step 15030: esapsed time: 242057.15, average time: 16.10
MD step 15040: esapsed time: 242271.47, average time: 16.11
MD step 15050: esapsed time: 242490.29, average time: 16.11
MD step 15060: esapsed time: 242710.99, average time: 16.12
MD step 15070: esapsed time: 242931.90, average time: 16.12
MD step 15080: esapsed time: 243149.64, average time: 16.12
MD step 15090: esapsed time: 243363.95, average time: 16.13
MD step 15100: esapsed time: 243579.85, average time: 16.13
MD step 15110: esapsed time: 243806.15, average time: 16.13
MD step 15120: esapsed time: 244027.10, average time: 16.14
MD step 15130: esapsed time: 244253.84, average time: 16.14
MD step 15140: esapsed time: 244464.10, average time: 16.15
MD step 15150: esapsed time: 244685.36, average time: 16.15
MD step 15160: esapsed time: 244922.40, average time: 16.15
MD step 15170: esapsed time: 245139.64, average time: 16.16
MD step 15180: esapsed time: 245367.40, average time: 16.16
MD step 15190: esapsed time: 245593.58, average time: 16.17
MD step 15200: esapsed time: 245824.11, average time: 16.17
MD step 15210: esapsed time: 246051.22, average time: 16.18
MD step 15220: esapsed time: 246265.95, average time: 16.18
MD step 15230: esapsed time: 246501.24, average time: 16.18
MD step 15240: esapsed time: 246726.37, average time: 16.19
MD step 15250: esapsed time: 246959.92, average time: 16.19
MD step 15260: esapsed time: 247190.67, average time: 16.20
MD step 15270: esapsed time: 247420.13, average time: 16.20
MD step 15280: esapsed time: 247642.63, average time: 16.21
MD step 15290: esapsed time: 247861.82, average time: 16.21
MD step 15300: esapsed time: 248087.48, average time: 16.21
MD step 15310: esapsed time: 248304.72, average time: 16.22
MD step 15320: esapsed time: 248525.82, average time: 16.22
MD step 15330: esapsed time: 248758.05, average time: 16.23
MD step 15340: esapsed time: 248982.10, average time: 16.23
MD step 15350: esapsed time: 249209.69, average time: 16.23
MD step 15360: esapsed time: 249433.82, average time: 16.24
MD step 15370: esapsed time: 249662.06, average time: 16.24
MD step 15380: esapsed time: 249883.75, average time: 16.25
MD step 15390: esapsed time: 250115.66, average time: 16.25
MD step 15400: esapsed time: 250341.82, average time: 16.25
MD step 15410: esapsed time: 250564.93, average time: 16.26
MD step 15420: esapsed time: 250791.18, average time: 16.26
MD step 15430: esapsed time: 251004.88, average time: 16.27
MD step 15440: esapsed time: 251242.64, average time: 16.27
MD step 15450: esapsed time: 251458.50, average time: 16.27
MD step 15460: esapsed time: 251677.75, average time: 16.28
MD step 15470: esapsed time: 251901.64, average time: 16.28
MD step 15480: esapsed time: 252127.07, average time: 16.29
MD step 15490: esapsed time: 252343.73, average time: 16.29
MD step 15500: esapsed time: 252563.20, average time: 16.29
MD step 15510: esapsed time: 252799.27, average time: 16.30
MD step 15520: esapsed time: 253030.81, average time: 16.30
MD step 15530: esapsed time: 253256.36, average time: 16.31
MD step 15540: esapsed time: 253484.97, average time: 16.31
