MD step 0: esapsed time: 7.82, average time: 7.82
MD step 10390: esapsed time: 54429.27, average time: 5.24
MD step 10400: esapsed time: 54479.58, average time: 5.24
MD step 10410: esapsed time: 54531.82, average time: 5.24
MD step 10420: esapsed time: 54581.79, average time: 5.24
MD step 10430: esapsed time: 54631.48, average time: 5.24
MD step 10440: esapsed time: 54679.17, average time: 5.24
MD step 10450: esapsed time: 54726.68, average time: 5.24
MD step 10460: esapsed time: 54776.51, average time: 5.24
MD step 10470: esapsed time: 54827.80, average time: 5.24
MD step 10480: esapsed time: 54877.17, average time: 5.24
MD step 10490: esapsed time: 54929.78, average time: 5.24
MD step 10500: esapsed time: 54979.46, average time: 5.24
MD step 10510: esapsed time: 55029.19, average time: 5.24
MD step 10520: esapsed time: 55078.10, average time: 5.24
MD step 10530: esapsed time: 55128.91, average time: 5.23
MD step 10540: esapsed time: 55180.83, average time: 5.23
MD step 10550: esapsed time: 55230.51, average time: 5.23
MD step 10560: esapsed time: 55280.28, average time: 5.23
MD step 10570: esapsed time: 55329.90, average time: 5.23
MD step 10580: esapsed time: 55380.99, average time: 5.23
MD step 10590: esapsed time: 55444.55, average time: 5.24
MD step 10600: esapsed time: 55500.37, average time: 5.24
MD step 10610: esapsed time: 55551.37, average time: 5.24
MD step 10620: esapsed time: 55609.60, average time: 5.24
MD step 10630: esapsed time: 55661.68, average time: 5.24
MD step 10640: esapsed time: 55717.20, average time: 5.24
MD step 10650: esapsed time: 55769.77, average time: 5.24
MD step 10660: esapsed time: 55821.45, average time: 5.24
MD step 10670: esapsed time: 55875.46, average time: 5.24
MD step 10680: esapsed time: 55930.50, average time: 5.24
MD step 10690: esapsed time: 55982.64, average time: 5.24
MD step 10700: esapsed time: 56036.59, average time: 5.24
MD step 10710: esapsed time: 56091.63, average time: 5.24
MD step 10720: esapsed time: 56144.25, average time: 5.24
MD step 10730: esapsed time: 56196.69, average time: 5.24
MD step 10740: esapsed time: 56248.13, average time: 5.24
MD step 10750: esapsed time: 56298.91, average time: 5.24
MD step 10760: esapsed time: 56350.70, average time: 5.24
MD step 10770: esapsed time: 56400.16, average time: 5.24
MD step 10780: esapsed time: 56449.30, average time: 5.24
MD step 10790: esapsed time: 56498.82, average time: 5.24
MD step 10800: esapsed time: 56549.42, average time: 5.24
MD step 10810: esapsed time: 56602.10, average time: 5.24
MD step 10820: esapsed time: 56662.34, average time: 5.24
MD step 10830: esapsed time: 56711.45, average time: 5.24
MD step 10840: esapsed time: 56759.56, average time: 5.24
MD step 10850: esapsed time: 56812.72, average time: 5.24
MD step 10860: esapsed time: 56866.22, average time: 5.24
MD step 10870: esapsed time: 56920.27, average time: 5.24
MD step 10880: esapsed time: 56972.80, average time: 5.24
MD step 10890: esapsed time: 57025.71, average time: 5.24
MD step 10900: esapsed time: 57076.26, average time: 5.24
MD step 10910: esapsed time: 57127.15, average time: 5.24
MD step 10920: esapsed time: 57178.94, average time: 5.24
MD step 10930: esapsed time: 57232.87, average time: 5.24
MD step 10940: esapsed time: 57284.07, average time: 5.24
MD step 10950: esapsed time: 57338.60, average time: 5.24
MD step 10960: esapsed time: 57396.25, average time: 5.24
MD step 10970: esapsed time: 57449.82, average time: 5.24
MD step 10980: esapsed time: 57500.43, average time: 5.24
MD step 10990: esapsed time: 57562.89, average time: 5.24
MD step 11000: esapsed time: 57613.14, average time: 5.24
MD step 11010: esapsed time: 57663.67, average time: 5.24
MD step 11020: esapsed time: 57712.29, average time: 5.24
MD step 11030: esapsed time: 57760.13, average time: 5.24
MD step 11040: esapsed time: 57808.91, average time: 5.24
MD step 11050: esapsed time: 57859.68, average time: 5.24
MD step 11060: esapsed time: 57906.96, average time: 5.24
MD step 11070: esapsed time: 57959.79, average time: 5.24
MD step 11080: esapsed time: 58015.14, average time: 5.24
MD step 11090: esapsed time: 58066.05, average time: 5.24
MD step 11100: esapsed time: 58116.81, average time: 5.24
MD step 11110: esapsed time: 58169.59, average time: 5.24
MD step 11120: esapsed time: 58231.57, average time: 5.24
MD step 11130: esapsed time: 58282.81, average time: 5.24
MD step 11140: esapsed time: 58330.94, average time: 5.24
MD step 11150: esapsed time: 58380.88, average time: 5.24
MD step 11160: esapsed time: 58443.81, average time: 5.24
MD step 11170: esapsed time: 58500.72, average time: 5.24
MD step 11180: esapsed time: 58552.75, average time: 5.24
MD step 11190: esapsed time: 58605.30, average time: 5.24
MD step 11200: esapsed time: 58658.89, average time: 5.24
MD step 11210: esapsed time: 58718.88, average time: 5.24
MD step 11220: esapsed time: 58774.87, average time: 5.24
MD step 11230: esapsed time: 58828.22, average time: 5.24
MD step 11240: esapsed time: 58877.87, average time: 5.24
MD step 11250: esapsed time: 58930.58, average time: 5.24
MD step 11260: esapsed time: 58980.17, average time: 5.24
MD step 11270: esapsed time: 59029.76, average time: 5.24
MD step 11280: esapsed time: 59079.71, average time: 5.24
MD step 11290: esapsed time: 59133.40, average time: 5.24
MD step 11300: esapsed time: 59183.40, average time: 5.24
MD step 11310: esapsed time: 59235.49, average time: 5.24
MD step 11320: esapsed time: 59289.21, average time: 5.24
MD step 11330: esapsed time: 59338.04, average time: 5.24
MD step 11340: esapsed time: 59388.77, average time: 5.24
MD step 11350: esapsed time: 59440.48, average time: 5.24
MD step 11360: esapsed time: 59491.74, average time: 5.24
MD step 11370: esapsed time: 59544.16, average time: 5.24
MD step 11380: esapsed time: 59596.79, average time: 5.24
MD step 11390: esapsed time: 59648.48, average time: 5.24
MD step 11400: esapsed time: 59699.47, average time: 5.24
MD step 11410: esapsed time: 59750.16, average time: 5.24
MD step 11420: esapsed time: 59801.17, average time: 5.24
MD step 11430: esapsed time: 59853.24, average time: 5.24
MD step 11440: esapsed time: 59904.23, average time: 5.24
MD step 11450: esapsed time: 59955.33, average time: 5.24
MD step 11460: esapsed time: 60007.94, average time: 5.24
MD step 11470: esapsed time: 60061.62, average time: 5.24
MD step 11480: esapsed time: 60114.66, average time: 5.24
MD step 11490: esapsed time: 60167.02, average time: 5.24
MD step 11500: esapsed time: 60224.37, average time: 5.24
MD step 11510: esapsed time: 60277.58, average time: 5.24
MD step 11520: esapsed time: 60334.17, average time: 5.24
MD step 11530: esapsed time: 60384.53, average time: 5.24
MD step 11540: esapsed time: 60438.29, average time: 5.24
MD step 11550: esapsed time: 60487.86, average time: 5.24
MD step 11560: esapsed time: 60537.54, average time: 5.24
MD step 11570: esapsed time: 60587.41, average time: 5.24
MD step 11580: esapsed time: 60636.63, average time: 5.24
MD step 11590: esapsed time: 60686.16, average time: 5.24
MD step 11600: esapsed time: 60734.82, average time: 5.24
MD step 11610: esapsed time: 60788.10, average time: 5.24
MD step 11620: esapsed time: 60841.69, average time: 5.24
MD step 11630: esapsed time: 60891.57, average time: 5.24
MD step 11640: esapsed time: 60942.65, average time: 5.24
MD step 11650: esapsed time: 60998.10, average time: 5.24
MD step 11660: esapsed time: 61052.77, average time: 5.24
MD step 11670: esapsed time: 61104.70, average time: 5.24
MD step 11680: esapsed time: 61157.71, average time: 5.24
MD step 11690: esapsed time: 61208.87, average time: 5.24
MD step 11700: esapsed time: 61258.20, average time: 5.24
MD step 11710: esapsed time: 61315.60, average time: 5.24
MD step 11720: esapsed time: 61371.15, average time: 5.24
MD step 11730: esapsed time: 61424.35, average time: 5.24
MD step 11740: esapsed time: 61477.56, average time: 5.24
MD step 11750: esapsed time: 61529.31, average time: 5.24
MD step 11760: esapsed time: 61578.74, average time: 5.24
MD step 11770: esapsed time: 61627.70, average time: 5.24
MD step 11780: esapsed time: 61679.97, average time: 5.24
MD step 11790: esapsed time: 61737.87, average time: 5.24
MD step 11800: esapsed time: 61787.95, average time: 5.24
MD step 11810: esapsed time: 61842.60, average time: 5.24
MD step 11820: esapsed time: 61898.05, average time: 5.24
MD step 11830: esapsed time: 61951.90, average time: 5.24
MD step 11840: esapsed time: 62007.69, average time: 5.24
MD step 11850: esapsed time: 62058.84, average time: 5.24
MD step 11860: esapsed time: 62111.49, average time: 5.24
MD step 11870: esapsed time: 62162.76, average time: 5.24
MD step 11880: esapsed time: 62223.47, average time: 5.24
MD step 11890: esapsed time: 62282.42, average time: 5.24
MD step 11900: esapsed time: 62339.85, average time: 5.24
MD step 11910: esapsed time: 62407.03, average time: 5.24
MD step 11920: esapsed time: 62465.49, average time: 5.24
MD step 11930: esapsed time: 62516.83, average time: 5.24
MD step 11940: esapsed time: 62573.68, average time: 5.24
MD step 11950: esapsed time: 62634.32, average time: 5.24
MD step 11960: esapsed time: 62691.17, average time: 5.24
MD step 11970: esapsed time: 62745.68, average time: 5.24
MD step 11980: esapsed time: 62796.77, average time: 5.24
MD step 11990: esapsed time: 62847.99, average time: 5.24
MD step 12000: esapsed time: 62899.59, average time: 5.24
MD step 12010: esapsed time: 62953.33, average time: 5.24
MD step 12020: esapsed time: 63004.36, average time: 5.24
MD step 12030: esapsed time: 63055.33, average time: 5.24
MD step 12040: esapsed time: 63108.96, average time: 5.24
MD step 12050: esapsed time: 63169.66, average time: 5.24
MD step 12060: esapsed time: 63220.87, average time: 5.24
MD step 12070: esapsed time: 63278.35, average time: 5.24
MD step 12080: esapsed time: 63336.30, average time: 5.24
MD step 12090: esapsed time: 63387.77, average time: 5.24
MD step 12100: esapsed time: 63440.03, average time: 5.24
MD step 12110: esapsed time: 63491.02, average time: 5.24
MD step 12120: esapsed time: 63541.92, average time: 5.24
MD step 12130: esapsed time: 63598.28, average time: 5.24
MD step 12140: esapsed time: 63649.55, average time: 5.24
MD step 12150: esapsed time: 63699.83, average time: 5.24
MD step 12160: esapsed time: 63753.68, average time: 5.24
MD step 12170: esapsed time: 63814.61, average time: 5.24
MD step 12180: esapsed time: 63864.70, average time: 5.24
MD step 12190: esapsed time: 63918.39, average time: 5.24
MD step 12200: esapsed time: 63971.80, average time: 5.24
MD step 12210: esapsed time: 64032.41, average time: 5.24
MD step 12220: esapsed time: 64081.59, average time: 5.24
MD step 12230: esapsed time: 64133.85, average time: 5.24
MD step 12240: esapsed time: 64187.67, average time: 5.24
MD step 12250: esapsed time: 64239.04, average time: 5.24
MD step 12260: esapsed time: 64288.84, average time: 5.24
MD step 12270: esapsed time: 64339.23, average time: 5.24
MD step 12280: esapsed time: 64394.32, average time: 5.24
MD step 12290: esapsed time: 64451.16, average time: 5.24
MD step 12300: esapsed time: 64505.48, average time: 5.24
MD step 12310: esapsed time: 64566.00, average time: 5.24
MD step 12320: esapsed time: 64620.84, average time: 5.24
MD step 12330: esapsed time: 64671.51, average time: 5.24
MD step 12340: esapsed time: 64721.86, average time: 5.24
MD step 12350: esapsed time: 64773.40, average time: 5.24
MD step 12360: esapsed time: 64825.61, average time: 5.24
MD step 12370: esapsed time: 64876.59, average time: 5.24
MD step 12380: esapsed time: 64931.87, average time: 5.24
MD step 12390: esapsed time: 64984.72, average time: 5.24
MD step 12400: esapsed time: 65038.09, average time: 5.24
MD step 12410: esapsed time: 65091.69, average time: 5.24
MD step 12420: esapsed time: 65143.36, average time: 5.24
MD step 12430: esapsed time: 65196.33, average time: 5.24
MD step 12440: esapsed time: 65249.51, average time: 5.24
MD step 12450: esapsed time: 65309.09, average time: 5.25
MD step 12460: esapsed time: 65373.93, average time: 5.25
MD step 12470: esapsed time: 65438.17, average time: 5.25
MD step 12480: esapsed time: 65491.32, average time: 5.25
MD step 12490: esapsed time: 65549.35, average time: 5.25
MD step 12500: esapsed time: 65599.69, average time: 5.25
MD step 12510: esapsed time: 65653.46, average time: 5.25
MD step 12520: esapsed time: 65703.39, average time: 5.25
MD step 12530: esapsed time: 65754.21, average time: 5.25
MD step 12540: esapsed time: 65805.38, average time: 5.25
MD step 12550: esapsed time: 65856.75, average time: 5.25
MD step 12560: esapsed time: 65910.07, average time: 5.25
MD step 12570: esapsed time: 65962.85, average time: 5.25
MD step 12580: esapsed time: 66014.87, average time: 5.25
MD step 12590: esapsed time: 66068.23, average time: 5.25
MD step 12600: esapsed time: 66117.30, average time: 5.25
MD step 12610: esapsed time: 66169.44, average time: 5.25
MD step 12620: esapsed time: 66218.89, average time: 5.25
MD step 12630: esapsed time: 66270.09, average time: 5.25
MD step 12640: esapsed time: 66320.33, average time: 5.25
MD step 12650: esapsed time: 66369.75, average time: 5.25
MD step 12660: esapsed time: 66423.51, average time: 5.25
MD step 12670: esapsed time: 66472.46, average time: 5.25
MD step 12680: esapsed time: 66523.30, average time: 5.25
MD step 12690: esapsed time: 66575.59, average time: 5.25
MD step 12700: esapsed time: 66627.87, average time: 5.25
MD step 12710: esapsed time: 66681.95, average time: 5.25
MD step 12720: esapsed time: 66732.93, average time: 5.25
MD step 12730: esapsed time: 66784.43, average time: 5.25
MD step 12740: esapsed time: 66834.35, average time: 5.25
MD step 12750: esapsed time: 66888.52, average time: 5.25
MD step 12760: esapsed time: 66945.63, average time: 5.25
MD step 12770: esapsed time: 66997.21, average time: 5.25
MD step 12780: esapsed time: 67052.98, average time: 5.25
MD step 12790: esapsed time: 67103.03, average time: 5.25
MD step 12800: esapsed time: 67153.68, average time: 5.25
MD step 12810: esapsed time: 67205.74, average time: 5.25
MD step 12820: esapsed time: 67255.12, average time: 5.25
MD step 12830: esapsed time: 67308.10, average time: 5.25
MD step 12840: esapsed time: 67357.02, average time: 5.25
MD step 12850: esapsed time: 67407.65, average time: 5.25
MD step 12860: esapsed time: 67461.80, average time: 5.25
MD step 12870: esapsed time: 67512.28, average time: 5.25
MD step 12880: esapsed time: 67561.63, average time: 5.25
MD step 12890: esapsed time: 67610.83, average time: 5.24
MD step 12900: esapsed time: 67659.09, average time: 5.24
MD step 12910: esapsed time: 67708.34, average time: 5.24
MD step 12920: esapsed time: 67757.95, average time: 5.24
MD step 12930: esapsed time: 67808.44, average time: 5.24
MD step 12940: esapsed time: 67857.63, average time: 5.24
MD step 12950: esapsed time: 67907.72, average time: 5.24
MD step 12960: esapsed time: 67960.14, average time: 5.24
MD step 12970: esapsed time: 68010.97, average time: 5.24
MD step 12980: esapsed time: 68065.52, average time: 5.24
MD step 12990: esapsed time: 68116.15, average time: 5.24
MD step 13000: esapsed time: 68174.56, average time: 5.24
MD step 13010: esapsed time: 68227.43, average time: 5.24
MD step 13020: esapsed time: 68281.55, average time: 5.24
MD step 13030: esapsed time: 68331.30, average time: 5.24
MD step 13040: esapsed time: 68384.77, average time: 5.24
MD step 13050: esapsed time: 68435.43, average time: 5.24
MD step 13060: esapsed time: 68486.91, average time: 5.24
MD step 13070: esapsed time: 68543.49, average time: 5.24
MD step 13080: esapsed time: 68595.62, average time: 5.24
MD step 13090: esapsed time: 68645.98, average time: 5.24
MD step 13100: esapsed time: 68695.90, average time: 5.24
MD step 13110: esapsed time: 68745.56, average time: 5.24
MD step 13120: esapsed time: 68797.99, average time: 5.24
MD step 13130: esapsed time: 68850.46, average time: 5.24
MD step 13140: esapsed time: 68904.42, average time: 5.24
MD step 13150: esapsed time: 68957.04, average time: 5.24
MD step 13160: esapsed time: 69013.29, average time: 5.24
MD step 13170: esapsed time: 69067.85, average time: 5.24
MD step 13180: esapsed time: 69119.85, average time: 5.24
MD step 13190: esapsed time: 69171.88, average time: 5.24
MD step 13200: esapsed time: 69225.95, average time: 5.24
MD step 13210: esapsed time: 69277.28, average time: 5.24
MD step 13220: esapsed time: 69340.58, average time: 5.24
MD step 13230: esapsed time: 69393.85, average time: 5.24
MD step 13240: esapsed time: 69446.34, average time: 5.24
MD step 13250: esapsed time: 69503.35, average time: 5.25
MD step 13260: esapsed time: 69554.80, average time: 5.25
MD step 13270: esapsed time: 69606.93, average time: 5.25
MD step 13280: esapsed time: 69656.86, average time: 5.24
MD step 13290: esapsed time: 69708.55, average time: 5.24
MD step 13300: esapsed time: 69759.96, average time: 5.24
MD step 13310: esapsed time: 69813.36, average time: 5.24
MD step 13320: esapsed time: 69864.63, average time: 5.24
MD step 13330: esapsed time: 69916.92, average time: 5.24
MD step 13340: esapsed time: 69968.94, average time: 5.24
MD step 13350: esapsed time: 70019.61, average time: 5.24
MD step 13360: esapsed time: 70074.59, average time: 5.24
MD step 13370: esapsed time: 70128.04, average time: 5.24
MD step 13380: esapsed time: 70178.82, average time: 5.24
MD step 13390: esapsed time: 70229.36, average time: 5.24
MD step 13400: esapsed time: 70281.95, average time: 5.24
MD step 13410: esapsed time: 70331.48, average time: 5.24
MD step 13420: esapsed time: 70382.01, average time: 5.24
MD step 13430: esapsed time: 70437.59, average time: 5.24
MD step 13440: esapsed time: 70496.90, average time: 5.24
MD step 13450: esapsed time: 70546.95, average time: 5.24
MD step 13460: esapsed time: 70597.88, average time: 5.24
MD step 13470: esapsed time: 70649.48, average time: 5.24
MD step 13480: esapsed time: 70698.97, average time: 5.24
MD step 13490: esapsed time: 70750.06, average time: 5.24
MD step 13500: esapsed time: 70807.05, average time: 5.24
MD step 13510: esapsed time: 70857.50, average time: 5.24
MD step 13520: esapsed time: 70910.27, average time: 5.24
MD step 13530: esapsed time: 70962.56, average time: 5.24
MD step 13540: esapsed time: 71016.64, average time: 5.24
MD step 13550: esapsed time: 71072.44, average time: 5.24
MD step 13560: esapsed time: 71127.02, average time: 5.24
MD step 13570: esapsed time: 71187.76, average time: 5.25
MD step 13580: esapsed time: 71237.70, average time: 5.25
MD step 13590: esapsed time: 71287.15, average time: 5.25
MD step 13600: esapsed time: 71339.52, average time: 5.25
MD step 13610: esapsed time: 71391.32, average time: 5.25
MD step 13620: esapsed time: 71440.07, average time: 5.24
MD step 13630: esapsed time: 71494.33, average time: 5.24
MD step 13640: esapsed time: 71554.22, average time: 5.25
MD step 13650: esapsed time: 71603.80, average time: 5.25
MD step 13660: esapsed time: 71654.60, average time: 5.25
MD step 13670: esapsed time: 71707.16, average time: 5.25
MD step 13680: esapsed time: 71757.57, average time: 5.25
MD step 13690: esapsed time: 71812.19, average time: 5.25
MD step 13700: esapsed time: 71861.80, average time: 5.25
MD step 13710: esapsed time: 71914.62, average time: 5.25
MD step 13720: esapsed time: 71964.85, average time: 5.24
MD step 13730: esapsed time: 72018.80, average time: 5.24
MD step 13740: esapsed time: 72068.16, average time: 5.24
MD step 13750: esapsed time: 72117.11, average time: 5.24
MD step 13760: esapsed time: 72166.89, average time: 5.24
MD step 13770: esapsed time: 72218.41, average time: 5.24
MD step 13780: esapsed time: 72273.17, average time: 5.24
MD step 13790: esapsed time: 72323.66, average time: 5.24
MD step 13800: esapsed time: 72381.47, average time: 5.24
MD step 13810: esapsed time: 72431.68, average time: 5.24
MD step 13820: esapsed time: 72481.15, average time: 5.24
MD step 13830: esapsed time: 72532.11, average time: 5.24
MD step 13840: esapsed time: 72584.75, average time: 5.24
MD step 13850: esapsed time: 72637.01, average time: 5.24
MD step 13860: esapsed time: 72688.58, average time: 5.24
MD step 13870: esapsed time: 72740.98, average time: 5.24
MD step 13880: esapsed time: 72794.15, average time: 5.24
MD step 13890: esapsed time: 72845.90, average time: 5.24
MD step 13900: esapsed time: 72897.77, average time: 5.24
MD step 13910: esapsed time: 72947.77, average time: 5.24
MD step 13920: esapsed time: 73000.48, average time: 5.24
MD step 13930: esapsed time: 73051.83, average time: 5.24
MD step 13940: esapsed time: 73101.96, average time: 5.24
MD step 13950: esapsed time: 73155.89, average time: 5.24
MD step 13960: esapsed time: 73209.57, average time: 5.24
MD step 13970: esapsed time: 73261.10, average time: 5.24
MD step 13980: esapsed time: 73312.36, average time: 5.24
MD step 13990: esapsed time: 73362.58, average time: 5.24
MD step 14000: esapsed time: 73416.33, average time: 5.24
MD step 14010: esapsed time: 73466.64, average time: 5.24
MD step 14020: esapsed time: 73520.72, average time: 5.24
MD step 14030: esapsed time: 73573.93, average time: 5.24
MD step 14040: esapsed time: 73624.68, average time: 5.24
MD step 14050: esapsed time: 73676.63, average time: 5.24
MD step 14060: esapsed time: 73732.09, average time: 5.24
MD step 14070: esapsed time: 73784.20, average time: 5.24
MD step 14080: esapsed time: 73836.68, average time: 5.24
MD step 14090: esapsed time: 73886.79, average time: 5.24
MD step 14100: esapsed time: 73939.84, average time: 5.24
MD step 14110: esapsed time: 73989.99, average time: 5.24
MD step 14120: esapsed time: 74039.56, average time: 5.24
MD step 14130: esapsed time: 74088.50, average time: 5.24
MD step 14140: esapsed time: 74136.73, average time: 5.24
MD step 14150: esapsed time: 74194.47, average time: 5.24
MD step 14160: esapsed time: 74247.65, average time: 5.24
MD step 14170: esapsed time: 74298.96, average time: 5.24
MD step 14180: esapsed time: 74351.48, average time: 5.24
MD step 14190: esapsed time: 74399.96, average time: 5.24
MD step 14200: esapsed time: 74454.15, average time: 5.24
MD step 14210: esapsed time: 74504.57, average time: 5.24
MD step 14220: esapsed time: 74554.00, average time: 5.24
MD step 14230: esapsed time: 74606.33, average time: 5.24
MD step 14240: esapsed time: 74658.63, average time: 5.24
MD step 14250: esapsed time: 74709.40, average time: 5.24
MD step 14260: esapsed time: 74759.74, average time: 5.24
MD step 14270: esapsed time: 74812.27, average time: 5.24
MD step 14280: esapsed time: 74864.58, average time: 5.24
MD step 14290: esapsed time: 74919.90, average time: 5.24
MD step 14300: esapsed time: 74972.15, average time: 5.24
MD step 14310: esapsed time: 75024.43, average time: 5.24
MD step 14320: esapsed time: 75080.14, average time: 5.24
MD step 14330: esapsed time: 75132.10, average time: 5.24
MD step 14340: esapsed time: 75183.16, average time: 5.24
MD step 14350: esapsed time: 75234.26, average time: 5.24
MD step 14360: esapsed time: 75283.97, average time: 5.24
MD step 14370: esapsed time: 75333.57, average time: 5.24
MD step 14380: esapsed time: 75387.36, average time: 5.24
MD step 14390: esapsed time: 75439.67, average time: 5.24
MD step 14400: esapsed time: 75491.68, average time: 5.24
MD step 14410: esapsed time: 75543.16, average time: 5.24
MD step 14420: esapsed time: 75594.31, average time: 5.24
MD step 14430: esapsed time: 75646.74, average time: 5.24
MD step 14440: esapsed time: 75698.13, average time: 5.24
MD step 14450: esapsed time: 75751.28, average time: 5.24
MD step 14460: esapsed time: 75801.25, average time: 5.24
MD step 14470: esapsed time: 75857.39, average time: 5.24
MD step 14480: esapsed time: 75915.68, average time: 5.24
MD step 14490: esapsed time: 75966.37, average time: 5.24
MD step 14500: esapsed time: 76017.62, average time: 5.24
MD step 14510: esapsed time: 76070.40, average time: 5.24
MD step 14520: esapsed time: 76124.80, average time: 5.24
MD step 14530: esapsed time: 76187.27, average time: 5.24
MD step 14540: esapsed time: 76244.64, average time: 5.24
MD step 14550: esapsed time: 76300.99, average time: 5.24
MD step 14560: esapsed time: 76354.83, average time: 5.24
MD step 14570: esapsed time: 76406.77, average time: 5.24
MD step 14580: esapsed time: 76461.81, average time: 5.24
MD step 14590: esapsed time: 76514.88, average time: 5.24
MD step 14600: esapsed time: 76566.31, average time: 5.24
MD step 14610: esapsed time: 76616.39, average time: 5.24
MD step 14620: esapsed time: 76667.28, average time: 5.24
MD step 14630: esapsed time: 76717.08, average time: 5.24
MD step 14640: esapsed time: 76766.79, average time: 5.24
MD step 14650: esapsed time: 76818.14, average time: 5.24
MD step 14660: esapsed time: 76870.23, average time: 5.24
MD step 14670: esapsed time: 76920.55, average time: 5.24
MD step 14680: esapsed time: 76972.90, average time: 5.24
MD step 14690: esapsed time: 77023.74, average time: 5.24
MD step 14700: esapsed time: 77073.88, average time: 5.24
MD step 14710: esapsed time: 77124.69, average time: 5.24
MD step 14720: esapsed time: 77179.19, average time: 5.24
MD step 14730: esapsed time: 77230.43, average time: 5.24
MD step 14740: esapsed time: 77282.27, average time: 5.24
MD step 14750: esapsed time: 77334.40, average time: 5.24
MD step 14760: esapsed time: 77387.29, average time: 5.24
MD step 14770: esapsed time: 77439.69, average time: 5.24
MD step 14780: esapsed time: 77492.05, average time: 5.24
MD step 14790: esapsed time: 77544.01, average time: 5.24
MD step 14800: esapsed time: 77599.87, average time: 5.24
MD step 14810: esapsed time: 77654.22, average time: 5.24
MD step 14820: esapsed time: 77708.92, average time: 5.24
MD step 14830: esapsed time: 77759.36, average time: 5.24
MD step 14840: esapsed time: 77811.41, average time: 5.24
MD step 14850: esapsed time: 77863.27, average time: 5.24
MD step 14860: esapsed time: 77916.31, average time: 5.24
MD step 14870: esapsed time: 77981.53, average time: 5.24
MD step 14880: esapsed time: 78032.42, average time: 5.24
MD step 14890: esapsed time: 78091.61, average time: 5.24
MD step 14900: esapsed time: 78142.24, average time: 5.24
MD step 14910: esapsed time: 78195.57, average time: 5.24
MD step 14920: esapsed time: 78246.47, average time: 5.24
MD step 14930: esapsed time: 78302.91, average time: 5.24
MD step 14940: esapsed time: 78362.05, average time: 5.24
MD step 14950: esapsed time: 78412.48, average time: 5.24
MD step 14960: esapsed time: 78463.41, average time: 5.24
MD step 14970: esapsed time: 78515.07, average time: 5.24
MD step 14980: esapsed time: 78566.69, average time: 5.24
MD step 14990: esapsed time: 78617.59, average time: 5.24
MD step 15000: esapsed time: 78672.73, average time: 5.24
MD step 15010: esapsed time: 78724.35, average time: 5.24
MD step 15020: esapsed time: 78774.74, average time: 5.24
MD step 15030: esapsed time: 78826.33, average time: 5.24
MD step 15040: esapsed time: 78879.26, average time: 5.24
MD step 15050: esapsed time: 78930.80, average time: 5.24
MD step 15060: esapsed time: 78980.92, average time: 5.24
MD step 15070: esapsed time: 79032.13, average time: 5.24
MD step 15080: esapsed time: 79088.43, average time: 5.24
MD step 15090: esapsed time: 79144.65, average time: 5.24
MD step 15100: esapsed time: 79199.83, average time: 5.24
MD step 15110: esapsed time: 79252.91, average time: 5.24
MD step 15120: esapsed time: 79303.93, average time: 5.24
MD step 15130: esapsed time: 79352.88, average time: 5.24
MD step 15140: esapsed time: 79404.04, average time: 5.24
MD step 15150: esapsed time: 79453.24, average time: 5.24
MD step 15160: esapsed time: 79504.17, average time: 5.24
MD step 15170: esapsed time: 79553.92, average time: 5.24
MD step 15180: esapsed time: 79603.92, average time: 5.24
MD step 15190: esapsed time: 79656.97, average time: 5.24
MD step 15200: esapsed time: 79705.87, average time: 5.24
MD step 15210: esapsed time: 79756.75, average time: 5.24
MD step 15220: esapsed time: 79813.42, average time: 5.24
MD step 15230: esapsed time: 79866.24, average time: 5.24
MD step 15240: esapsed time: 79918.46, average time: 5.24
MD step 15250: esapsed time: 79967.95, average time: 5.24
MD step 15260: esapsed time: 80017.57, average time: 5.24
MD step 15270: esapsed time: 80070.02, average time: 5.24
MD step 15280: esapsed time: 80118.85, average time: 5.24
MD step 15290: esapsed time: 80168.59, average time: 5.24
MD step 15300: esapsed time: 80217.83, average time: 5.24
MD step 15310: esapsed time: 80267.29, average time: 5.24
MD step 15320: esapsed time: 80317.03, average time: 5.24
MD step 15330: esapsed time: 80366.38, average time: 5.24
MD step 15340: esapsed time: 80417.32, average time: 5.24
MD step 15350: esapsed time: 80468.98, average time: 5.24
MD step 15360: esapsed time: 80517.44, average time: 5.24
MD step 15370: esapsed time: 80568.44, average time: 5.24
MD step 15380: esapsed time: 80618.81, average time: 5.24
MD step 15390: esapsed time: 80668.89, average time: 5.24
MD step 15400: esapsed time: 80720.79, average time: 5.24
MD step 15410: esapsed time: 80772.56, average time: 5.24
MD step 15420: esapsed time: 80823.54, average time: 5.24
MD step 15430: esapsed time: 80875.47, average time: 5.24
MD step 15440: esapsed time: 80926.79, average time: 5.24
MD step 15450: esapsed time: 80977.54, average time: 5.24
MD step 15460: esapsed time: 81026.86, average time: 5.24
MD step 15470: esapsed time: 81078.33, average time: 5.24
MD step 15480: esapsed time: 81130.86, average time: 5.24
MD step 15490: esapsed time: 81182.15, average time: 5.24
MD step 15500: esapsed time: 81234.01, average time: 5.24
MD step 15510: esapsed time: 81284.97, average time: 5.24
MD step 15520: esapsed time: 81337.01, average time: 5.24
MD step 15530: esapsed time: 81388.68, average time: 5.24
MD step 15540: esapsed time: 81440.44, average time: 5.24
MD step 15550: esapsed time: 81491.43, average time: 5.24
