MD step 0: esapsed time: 8.58, average time: 8.58
MD step 10380: esapsed time: 63679.44, average time: 6.13
MD step 10390: esapsed time: 63736.25, average time: 6.13
MD step 10400: esapsed time: 63793.98, average time: 6.13
MD step 10410: esapsed time: 63850.22, average time: 6.13
MD step 10420: esapsed time: 63906.72, average time: 6.13
MD step 10430: esapsed time: 63966.02, average time: 6.13
MD step 10440: esapsed time: 64024.34, average time: 6.13
MD step 10450: esapsed time: 64083.94, average time: 6.13
MD step 10460: esapsed time: 64143.80, average time: 6.13
MD step 10470: esapsed time: 64200.80, average time: 6.13
MD step 10480: esapsed time: 64262.37, average time: 6.13
MD step 10490: esapsed time: 64326.86, average time: 6.13
MD step 10500: esapsed time: 64391.76, average time: 6.13
MD step 10510: esapsed time: 64447.48, average time: 6.13
MD step 10520: esapsed time: 64506.56, average time: 6.13
MD step 10530: esapsed time: 64566.47, average time: 6.13
MD step 10540: esapsed time: 64628.34, average time: 6.13
MD step 10550: esapsed time: 64685.19, average time: 6.13
MD step 10560: esapsed time: 64750.03, average time: 6.13
MD step 10570: esapsed time: 64810.08, average time: 6.13
MD step 10580: esapsed time: 64867.31, average time: 6.13
MD step 10590: esapsed time: 64925.99, average time: 6.13
MD step 10600: esapsed time: 64986.55, average time: 6.13
MD step 10610: esapsed time: 65051.05, average time: 6.13
MD step 10620: esapsed time: 65112.12, average time: 6.13
MD step 10630: esapsed time: 65173.41, average time: 6.13
MD step 10640: esapsed time: 65234.59, average time: 6.13
MD step 10650: esapsed time: 65301.89, average time: 6.13
MD step 10660: esapsed time: 65368.79, average time: 6.13
MD step 10670: esapsed time: 65427.73, average time: 6.13
MD step 10680: esapsed time: 65482.75, average time: 6.13
MD step 10690: esapsed time: 65537.26, average time: 6.13
MD step 10700: esapsed time: 65598.18, average time: 6.13
MD step 10710: esapsed time: 65661.91, average time: 6.13
MD step 10720: esapsed time: 65718.59, average time: 6.13
MD step 10730: esapsed time: 65774.22, average time: 6.13
MD step 10740: esapsed time: 65837.72, average time: 6.13
MD step 10750: esapsed time: 65899.31, average time: 6.13
MD step 10760: esapsed time: 65962.24, average time: 6.13
MD step 10770: esapsed time: 66017.44, average time: 6.13
MD step 10780: esapsed time: 66080.31, average time: 6.13
MD step 10790: esapsed time: 66143.22, average time: 6.13
MD step 10800: esapsed time: 66203.94, average time: 6.13
MD step 10810: esapsed time: 66264.76, average time: 6.13
MD step 10820: esapsed time: 66322.66, average time: 6.13
MD step 10830: esapsed time: 66385.51, average time: 6.13
MD step 10840: esapsed time: 66446.75, average time: 6.13
MD step 10850: esapsed time: 66513.79, average time: 6.13
MD step 10860: esapsed time: 66579.05, average time: 6.13
MD step 10870: esapsed time: 66639.74, average time: 6.13
MD step 10880: esapsed time: 66701.70, average time: 6.13
MD step 10890: esapsed time: 66767.61, average time: 6.13
MD step 10900: esapsed time: 66826.07, average time: 6.13
MD step 10910: esapsed time: 66882.09, average time: 6.13
MD step 10920: esapsed time: 66940.30, average time: 6.13
MD step 10930: esapsed time: 67007.02, average time: 6.13
MD step 10940: esapsed time: 67068.23, average time: 6.13
MD step 10950: esapsed time: 67126.93, average time: 6.13
MD step 10960: esapsed time: 67186.47, average time: 6.13
MD step 10970: esapsed time: 67248.44, average time: 6.13
MD step 10980: esapsed time: 67311.22, average time: 6.13
MD step 10990: esapsed time: 67370.90, average time: 6.13
MD step 11000: esapsed time: 67427.53, average time: 6.13
MD step 11010: esapsed time: 67489.00, average time: 6.13
MD step 11020: esapsed time: 67547.64, average time: 6.13
MD step 11030: esapsed time: 67609.44, average time: 6.13
MD step 11040: esapsed time: 67663.99, average time: 6.13
MD step 11050: esapsed time: 67726.97, average time: 6.13
MD step 11060: esapsed time: 67784.89, average time: 6.13
MD step 11070: esapsed time: 67838.72, average time: 6.13
MD step 11080: esapsed time: 67898.94, average time: 6.13
MD step 11090: esapsed time: 67961.00, average time: 6.13
MD step 11100: esapsed time: 68022.42, average time: 6.13
MD step 11110: esapsed time: 68083.15, average time: 6.13
MD step 11120: esapsed time: 68140.00, average time: 6.13
MD step 11130: esapsed time: 68201.07, average time: 6.13
MD step 11140: esapsed time: 68258.12, average time: 6.13
MD step 11150: esapsed time: 68315.24, average time: 6.13
MD step 11160: esapsed time: 68379.48, average time: 6.13
MD step 11170: esapsed time: 68441.92, average time: 6.13
MD step 11180: esapsed time: 68509.63, average time: 6.13
MD step 11190: esapsed time: 68573.65, average time: 6.13
MD step 11200: esapsed time: 68640.46, average time: 6.13
MD step 11210: esapsed time: 68707.66, average time: 6.13
MD step 11220: esapsed time: 68762.40, average time: 6.13
MD step 11230: esapsed time: 68826.10, average time: 6.13
MD step 11240: esapsed time: 68889.93, average time: 6.13
MD step 11250: esapsed time: 68952.79, average time: 6.13
MD step 11260: esapsed time: 69015.08, average time: 6.13
MD step 11270: esapsed time: 69073.89, average time: 6.13
MD step 11280: esapsed time: 69135.92, average time: 6.13
MD step 11290: esapsed time: 69192.52, average time: 6.13
MD step 11300: esapsed time: 69256.44, average time: 6.13
MD step 11310: esapsed time: 69316.83, average time: 6.13
MD step 11320: esapsed time: 69377.73, average time: 6.13
MD step 11330: esapsed time: 69437.49, average time: 6.13
MD step 11340: esapsed time: 69501.26, average time: 6.13
MD step 11350: esapsed time: 69554.75, average time: 6.13
MD step 11360: esapsed time: 69614.99, average time: 6.13
MD step 11370: esapsed time: 69676.02, average time: 6.13
MD step 11380: esapsed time: 69736.70, average time: 6.13
MD step 11390: esapsed time: 69793.34, average time: 6.13
MD step 11400: esapsed time: 69855.42, average time: 6.13
MD step 11410: esapsed time: 69919.56, average time: 6.13
MD step 11420: esapsed time: 69982.16, average time: 6.13
MD step 11430: esapsed time: 70039.51, average time: 6.13
MD step 11440: esapsed time: 70099.37, average time: 6.13
MD step 11450: esapsed time: 70161.54, average time: 6.13
MD step 11460: esapsed time: 70220.70, average time: 6.13
MD step 11470: esapsed time: 70278.73, average time: 6.13
MD step 11480: esapsed time: 70338.48, average time: 6.13
MD step 11490: esapsed time: 70400.93, average time: 6.13
MD step 11500: esapsed time: 70463.14, average time: 6.13
MD step 11510: esapsed time: 70530.37, average time: 6.13
MD step 11520: esapsed time: 70597.17, average time: 6.13
MD step 11530: esapsed time: 70657.60, average time: 6.13
MD step 11540: esapsed time: 70722.24, average time: 6.13
MD step 11550: esapsed time: 70790.32, average time: 6.13
MD step 11560: esapsed time: 70853.54, average time: 6.13
MD step 11570: esapsed time: 70915.24, average time: 6.13
MD step 11580: esapsed time: 70972.86, average time: 6.13
MD step 11590: esapsed time: 71036.72, average time: 6.13
MD step 11600: esapsed time: 71096.30, average time: 6.13
MD step 11610: esapsed time: 71158.21, average time: 6.13
MD step 11620: esapsed time: 71213.58, average time: 6.13
MD step 11630: esapsed time: 71278.67, average time: 6.13
MD step 11640: esapsed time: 71340.77, average time: 6.13
MD step 11650: esapsed time: 71402.20, average time: 6.13
MD step 11660: esapsed time: 71465.07, average time: 6.13
MD step 11670: esapsed time: 71526.00, average time: 6.13
MD step 11680: esapsed time: 71596.92, average time: 6.13
MD step 11690: esapsed time: 71657.40, average time: 6.13
MD step 11700: esapsed time: 71721.79, average time: 6.13
MD step 11710: esapsed time: 71783.16, average time: 6.13
MD step 11720: esapsed time: 71839.71, average time: 6.13
MD step 11730: esapsed time: 71900.63, average time: 6.13
MD step 11740: esapsed time: 71965.80, average time: 6.13
MD step 11750: esapsed time: 72026.02, average time: 6.13
MD step 11760: esapsed time: 72083.59, average time: 6.13
MD step 11770: esapsed time: 72149.35, average time: 6.13
MD step 11780: esapsed time: 72212.69, average time: 6.13
MD step 11790: esapsed time: 72279.85, average time: 6.13
MD step 11800: esapsed time: 72343.44, average time: 6.13
MD step 11810: esapsed time: 72401.86, average time: 6.13
MD step 11820: esapsed time: 72461.72, average time: 6.13
MD step 11830: esapsed time: 72518.72, average time: 6.13
MD step 11840: esapsed time: 72587.36, average time: 6.13
MD step 11850: esapsed time: 72648.72, average time: 6.13
MD step 11860: esapsed time: 72717.24, average time: 6.13
MD step 11870: esapsed time: 72772.47, average time: 6.13
MD step 11880: esapsed time: 72833.01, average time: 6.13
MD step 11890: esapsed time: 72896.13, average time: 6.13
MD step 11900: esapsed time: 72961.91, average time: 6.13
MD step 11910: esapsed time: 73021.58, average time: 6.13
MD step 11920: esapsed time: 73087.29, average time: 6.13
MD step 11930: esapsed time: 73156.96, average time: 6.13
MD step 11940: esapsed time: 73222.45, average time: 6.13
MD step 11950: esapsed time: 73284.53, average time: 6.13
MD step 11960: esapsed time: 73342.24, average time: 6.13
MD step 11970: esapsed time: 73397.71, average time: 6.13
MD step 11980: esapsed time: 73451.90, average time: 6.13
MD step 11990: esapsed time: 73511.50, average time: 6.13
MD step 12000: esapsed time: 73570.26, average time: 6.13
MD step 12010: esapsed time: 73639.09, average time: 6.13
MD step 12020: esapsed time: 73700.52, average time: 6.13
MD step 12030: esapsed time: 73767.31, average time: 6.13
MD step 12040: esapsed time: 73828.52, average time: 6.13
MD step 12050: esapsed time: 73893.11, average time: 6.13
MD step 12060: esapsed time: 73958.22, average time: 6.13
MD step 12070: esapsed time: 74020.44, average time: 6.13
MD step 12080: esapsed time: 74089.38, average time: 6.13
MD step 12090: esapsed time: 74151.85, average time: 6.13
MD step 12100: esapsed time: 74207.58, average time: 6.13
MD step 12110: esapsed time: 74267.72, average time: 6.13
MD step 12120: esapsed time: 74327.18, average time: 6.13
MD step 12130: esapsed time: 74388.00, average time: 6.13
MD step 12140: esapsed time: 74441.64, average time: 6.13
MD step 12150: esapsed time: 74501.13, average time: 6.13
MD step 12160: esapsed time: 74562.84, average time: 6.13
MD step 12170: esapsed time: 74621.06, average time: 6.13
MD step 12180: esapsed time: 74675.24, average time: 6.13
MD step 12190: esapsed time: 74729.67, average time: 6.13
MD step 12200: esapsed time: 74789.39, average time: 6.13
MD step 12210: esapsed time: 74844.90, average time: 6.13
MD step 12220: esapsed time: 74902.25, average time: 6.13
MD step 12230: esapsed time: 74963.24, average time: 6.13
MD step 12240: esapsed time: 75021.36, average time: 6.13
MD step 12250: esapsed time: 75078.72, average time: 6.13
MD step 12260: esapsed time: 75143.18, average time: 6.13
MD step 12270: esapsed time: 75203.47, average time: 6.13
MD step 12280: esapsed time: 75268.11, average time: 6.13
MD step 12290: esapsed time: 75332.68, average time: 6.13
MD step 12300: esapsed time: 75391.48, average time: 6.13
MD step 12310: esapsed time: 75445.82, average time: 6.13
MD step 12320: esapsed time: 75505.09, average time: 6.13
MD step 12330: esapsed time: 75565.45, average time: 6.13
MD step 12340: esapsed time: 75621.81, average time: 6.13
MD step 12350: esapsed time: 75682.85, average time: 6.13
MD step 12360: esapsed time: 75746.41, average time: 6.13
MD step 12370: esapsed time: 75809.51, average time: 6.13
MD step 12380: esapsed time: 75877.48, average time: 6.13
MD step 12390: esapsed time: 75933.11, average time: 6.13
MD step 12400: esapsed time: 76005.34, average time: 6.13
MD step 12410: esapsed time: 76066.87, average time: 6.13
MD step 12420: esapsed time: 76127.23, average time: 6.13
MD step 12430: esapsed time: 76193.39, average time: 6.13
MD step 12440: esapsed time: 76248.68, average time: 6.13
MD step 12450: esapsed time: 76305.19, average time: 6.13
MD step 12460: esapsed time: 76365.29, average time: 6.13
MD step 12470: esapsed time: 76423.31, average time: 6.13
MD step 12480: esapsed time: 76477.16, average time: 6.13
MD step 12490: esapsed time: 76546.91, average time: 6.13
MD step 12500: esapsed time: 76604.53, average time: 6.13
MD step 12510: esapsed time: 76663.53, average time: 6.13
MD step 12520: esapsed time: 76720.06, average time: 6.13
MD step 12530: esapsed time: 76780.22, average time: 6.13
MD step 12540: esapsed time: 76834.24, average time: 6.13
MD step 12550: esapsed time: 76890.80, average time: 6.13
MD step 12560: esapsed time: 76948.61, average time: 6.13
MD step 12570: esapsed time: 77007.70, average time: 6.13
MD step 12580: esapsed time: 77066.53, average time: 6.13
MD step 12590: esapsed time: 77121.93, average time: 6.13
MD step 12600: esapsed time: 77180.00, average time: 6.12
MD step 12610: esapsed time: 77236.00, average time: 6.12
MD step 12620: esapsed time: 77293.01, average time: 6.12
MD step 12630: esapsed time: 77353.55, average time: 6.12
MD step 12640: esapsed time: 77413.31, average time: 6.12
MD step 12650: esapsed time: 77477.17, average time: 6.12
MD step 12660: esapsed time: 77549.77, average time: 6.13
MD step 12670: esapsed time: 77613.47, average time: 6.13
MD step 12680: esapsed time: 77671.27, average time: 6.13
MD step 12690: esapsed time: 77734.53, average time: 6.13
MD step 12700: esapsed time: 77793.33, average time: 6.12
MD step 12710: esapsed time: 77855.81, average time: 6.13
MD step 12720: esapsed time: 77913.17, average time: 6.12
MD step 12730: esapsed time: 77971.49, average time: 6.12
MD step 12740: esapsed time: 78033.78, average time: 6.12
MD step 12750: esapsed time: 78099.94, average time: 6.13
MD step 12760: esapsed time: 78168.31, average time: 6.13
MD step 12770: esapsed time: 78232.57, average time: 6.13
MD step 12780: esapsed time: 78287.88, average time: 6.13
MD step 12790: esapsed time: 78350.83, average time: 6.13
MD step 12800: esapsed time: 78418.80, average time: 6.13
MD step 12810: esapsed time: 78478.92, average time: 6.13
MD step 12820: esapsed time: 78537.25, average time: 6.13
MD step 12830: esapsed time: 78593.06, average time: 6.13
MD step 12840: esapsed time: 78654.64, average time: 6.13
MD step 12850: esapsed time: 78713.95, average time: 6.13
MD step 12860: esapsed time: 78771.14, average time: 6.12
MD step 12870: esapsed time: 78829.72, average time: 6.12
MD step 12880: esapsed time: 78892.82, average time: 6.12
MD step 12890: esapsed time: 78950.48, average time: 6.12
MD step 12900: esapsed time: 79005.68, average time: 6.12
MD step 12910: esapsed time: 79063.38, average time: 6.12
MD step 12920: esapsed time: 79121.25, average time: 6.12
MD step 12930: esapsed time: 79184.87, average time: 6.12
MD step 12940: esapsed time: 79238.99, average time: 6.12
MD step 12950: esapsed time: 79296.97, average time: 6.12
MD step 12960: esapsed time: 79356.06, average time: 6.12
MD step 12970: esapsed time: 79420.94, average time: 6.12
MD step 12980: esapsed time: 79475.79, average time: 6.12
MD step 12990: esapsed time: 79539.38, average time: 6.12
MD step 13000: esapsed time: 79615.97, average time: 6.12
MD step 13010: esapsed time: 79676.60, average time: 6.12
MD step 13020: esapsed time: 79734.87, average time: 6.12
MD step 13030: esapsed time: 79795.86, average time: 6.12
MD step 13040: esapsed time: 79852.97, average time: 6.12
MD step 13050: esapsed time: 79908.38, average time: 6.12
MD step 13060: esapsed time: 79966.12, average time: 6.12
MD step 13070: esapsed time: 80025.01, average time: 6.12
MD step 13080: esapsed time: 80083.50, average time: 6.12
MD step 13090: esapsed time: 80147.32, average time: 6.12
MD step 13100: esapsed time: 80211.68, average time: 6.12
MD step 13110: esapsed time: 80267.23, average time: 6.12
MD step 13120: esapsed time: 80330.51, average time: 6.12
MD step 13130: esapsed time: 80391.58, average time: 6.12
MD step 13140: esapsed time: 80457.40, average time: 6.12
MD step 13150: esapsed time: 80515.02, average time: 6.12
MD step 13160: esapsed time: 80571.17, average time: 6.12
MD step 13170: esapsed time: 80630.26, average time: 6.12
MD step 13180: esapsed time: 80687.04, average time: 6.12
MD step 13190: esapsed time: 80753.15, average time: 6.12
MD step 13200: esapsed time: 80814.81, average time: 6.12
MD step 13210: esapsed time: 80878.56, average time: 6.12
MD step 13220: esapsed time: 80937.31, average time: 6.12
MD step 13230: esapsed time: 81004.65, average time: 6.12
MD step 13240: esapsed time: 81068.14, average time: 6.12
MD step 13250: esapsed time: 81123.54, average time: 6.12
MD step 13260: esapsed time: 81180.59, average time: 6.12
MD step 13270: esapsed time: 81239.49, average time: 6.12
MD step 13280: esapsed time: 81305.13, average time: 6.12
MD step 13290: esapsed time: 81363.60, average time: 6.12
MD step 13300: esapsed time: 81430.90, average time: 6.12
MD step 13310: esapsed time: 81494.68, average time: 6.12
MD step 13320: esapsed time: 81558.44, average time: 6.12
MD step 13330: esapsed time: 81622.45, average time: 6.12
MD step 13340: esapsed time: 81679.45, average time: 6.12
MD step 13350: esapsed time: 81736.83, average time: 6.12
MD step 13360: esapsed time: 81798.51, average time: 6.12
MD step 13370: esapsed time: 81866.69, average time: 6.12
MD step 13380: esapsed time: 81925.77, average time: 6.12
MD step 13390: esapsed time: 81986.73, average time: 6.12
MD step 13400: esapsed time: 82049.19, average time: 6.12
MD step 13410: esapsed time: 82114.18, average time: 6.12
MD step 13420: esapsed time: 82178.75, average time: 6.12
MD step 13430: esapsed time: 82238.30, average time: 6.12
MD step 13440: esapsed time: 82298.55, average time: 6.12
MD step 13450: esapsed time: 82365.29, average time: 6.12
MD step 13460: esapsed time: 82438.11, average time: 6.12
MD step 13470: esapsed time: 82505.88, average time: 6.12
MD step 13480: esapsed time: 82573.96, average time: 6.13
MD step 13490: esapsed time: 82646.98, average time: 6.13
MD step 13500: esapsed time: 82716.65, average time: 6.13
MD step 13510: esapsed time: 82780.89, average time: 6.13
MD step 13520: esapsed time: 82843.94, average time: 6.13
MD step 13530: esapsed time: 82903.84, average time: 6.13
MD step 13540: esapsed time: 82966.61, average time: 6.13
MD step 13550: esapsed time: 83028.08, average time: 6.13
MD step 13560: esapsed time: 83091.12, average time: 6.13
MD step 13570: esapsed time: 83157.02, average time: 6.13
MD step 13580: esapsed time: 83221.59, average time: 6.13
MD step 13590: esapsed time: 83277.69, average time: 6.13
MD step 13600: esapsed time: 83341.33, average time: 6.13
MD step 13610: esapsed time: 83403.78, average time: 6.13
MD step 13620: esapsed time: 83473.19, average time: 6.13
MD step 13630: esapsed time: 83538.78, average time: 6.13
MD step 13640: esapsed time: 83603.48, average time: 6.13
MD step 13650: esapsed time: 83661.53, average time: 6.13
MD step 13660: esapsed time: 83724.86, average time: 6.13
MD step 13670: esapsed time: 83787.56, average time: 6.13
MD step 13680: esapsed time: 83853.73, average time: 6.13
MD step 13690: esapsed time: 83913.18, average time: 6.13
MD step 13700: esapsed time: 83977.29, average time: 6.13
MD step 13710: esapsed time: 84038.89, average time: 6.13
MD step 13720: esapsed time: 84099.10, average time: 6.13
MD step 13730: esapsed time: 84157.09, average time: 6.13
MD step 13740: esapsed time: 84217.91, average time: 6.13
MD step 13750: esapsed time: 84279.14, average time: 6.13
MD step 13760: esapsed time: 84341.48, average time: 6.13
MD step 13770: esapsed time: 84404.09, average time: 6.13
MD step 13780: esapsed time: 84467.56, average time: 6.13
MD step 13790: esapsed time: 84528.12, average time: 6.13
MD step 13800: esapsed time: 84589.74, average time: 6.13
MD step 13810: esapsed time: 84662.07, average time: 6.13
MD step 13820: esapsed time: 84718.32, average time: 6.13
MD step 13830: esapsed time: 84779.97, average time: 6.13
MD step 13840: esapsed time: 84834.23, average time: 6.13
MD step 13850: esapsed time: 84889.41, average time: 6.13
MD step 13860: esapsed time: 84946.40, average time: 6.13
MD step 13870: esapsed time: 85003.33, average time: 6.13
MD step 13880: esapsed time: 85060.80, average time: 6.13
MD step 13890: esapsed time: 85125.01, average time: 6.13
MD step 13900: esapsed time: 85194.64, average time: 6.13
MD step 13910: esapsed time: 85257.51, average time: 6.13
MD step 13920: esapsed time: 85325.30, average time: 6.13
MD step 13930: esapsed time: 85380.52, average time: 6.13
MD step 13940: esapsed time: 85439.35, average time: 6.13
MD step 13950: esapsed time: 85501.10, average time: 6.13
MD step 13960: esapsed time: 85562.96, average time: 6.13
MD step 13970: esapsed time: 85617.28, average time: 6.13
MD step 13980: esapsed time: 85686.96, average time: 6.13
MD step 13990: esapsed time: 85750.09, average time: 6.13
MD step 14000: esapsed time: 85811.74, average time: 6.13
MD step 14010: esapsed time: 85871.20, average time: 6.13
MD step 14020: esapsed time: 85927.04, average time: 6.13
MD step 14030: esapsed time: 85990.46, average time: 6.13
MD step 14040: esapsed time: 86050.20, average time: 6.13
MD step 14050: esapsed time: 86112.84, average time: 6.13
MD step 14060: esapsed time: 86167.45, average time: 6.13
MD step 14070: esapsed time: 86225.95, average time: 6.13
MD step 14080: esapsed time: 86287.30, average time: 6.13
MD step 14090: esapsed time: 86343.91, average time: 6.13
MD step 14100: esapsed time: 86407.00, average time: 6.13
MD step 14110: esapsed time: 86466.68, average time: 6.13
MD step 14120: esapsed time: 86523.82, average time: 6.13
MD step 14130: esapsed time: 86586.39, average time: 6.13
MD step 14140: esapsed time: 86644.00, average time: 6.13
MD step 14150: esapsed time: 86707.10, average time: 6.13
MD step 14160: esapsed time: 86770.09, average time: 6.13
MD step 14170: esapsed time: 86829.97, average time: 6.13
MD step 14180: esapsed time: 86889.94, average time: 6.13
MD step 14190: esapsed time: 86949.13, average time: 6.13
MD step 14200: esapsed time: 87006.96, average time: 6.13
MD step 14210: esapsed time: 87068.09, average time: 6.13
MD step 14220: esapsed time: 87128.67, average time: 6.13
MD step 14230: esapsed time: 87185.89, average time: 6.13
MD step 14240: esapsed time: 87253.78, average time: 6.13
MD step 14250: esapsed time: 87316.60, average time: 6.13
MD step 14260: esapsed time: 87387.27, average time: 6.13
MD step 14270: esapsed time: 87440.64, average time: 6.13
MD step 14280: esapsed time: 87494.54, average time: 6.13
MD step 14290: esapsed time: 87553.16, average time: 6.13
MD step 14300: esapsed time: 87611.68, average time: 6.13
MD step 14310: esapsed time: 87666.33, average time: 6.13
MD step 14320: esapsed time: 87725.32, average time: 6.13
MD step 14330: esapsed time: 87779.69, average time: 6.13
MD step 14340: esapsed time: 87844.79, average time: 6.13
MD step 14350: esapsed time: 87900.88, average time: 6.13
MD step 14360: esapsed time: 87963.27, average time: 6.13
MD step 14370: esapsed time: 88033.00, average time: 6.13
MD step 14380: esapsed time: 88095.18, average time: 6.13
MD step 14390: esapsed time: 88155.17, average time: 6.13
MD step 14400: esapsed time: 88224.82, average time: 6.13
MD step 14410: esapsed time: 88288.14, average time: 6.13
MD step 14420: esapsed time: 88351.08, average time: 6.13
MD step 14430: esapsed time: 88410.88, average time: 6.13
MD step 14440: esapsed time: 88469.92, average time: 6.13
MD step 14450: esapsed time: 88534.23, average time: 6.13
MD step 14460: esapsed time: 88596.71, average time: 6.13
MD step 14470: esapsed time: 88656.34, average time: 6.13
MD step 14480: esapsed time: 88719.48, average time: 6.13
MD step 14490: esapsed time: 88787.91, average time: 6.13
MD step 14500: esapsed time: 88843.97, average time: 6.13
MD step 14510: esapsed time: 88917.41, average time: 6.13
MD step 14520: esapsed time: 88981.12, average time: 6.13
MD step 14530: esapsed time: 89043.75, average time: 6.13
MD step 14540: esapsed time: 89101.97, average time: 6.13
MD step 14550: esapsed time: 89162.61, average time: 6.13
MD step 14560: esapsed time: 89236.98, average time: 6.13
MD step 14570: esapsed time: 89304.65, average time: 6.13
MD step 14580: esapsed time: 89377.07, average time: 6.13
MD step 14590: esapsed time: 89448.53, average time: 6.13
MD step 14600: esapsed time: 89518.60, average time: 6.13
MD step 14610: esapsed time: 89579.23, average time: 6.13
MD step 14620: esapsed time: 89637.40, average time: 6.13
MD step 14630: esapsed time: 89692.87, average time: 6.13
MD step 14640: esapsed time: 89753.92, average time: 6.13
MD step 14650: esapsed time: 89813.50, average time: 6.13
MD step 14660: esapsed time: 89869.87, average time: 6.13
MD step 14670: esapsed time: 89932.29, average time: 6.13
MD step 14680: esapsed time: 89995.98, average time: 6.13
MD step 14690: esapsed time: 90056.30, average time: 6.13
MD step 14700: esapsed time: 90112.06, average time: 6.13
MD step 14710: esapsed time: 90170.76, average time: 6.13
MD step 14720: esapsed time: 90227.81, average time: 6.13
MD step 14730: esapsed time: 90287.96, average time: 6.13
MD step 14740: esapsed time: 90344.27, average time: 6.13
MD step 14750: esapsed time: 90404.71, average time: 6.13
MD step 14760: esapsed time: 90468.60, average time: 6.13
MD step 14770: esapsed time: 90532.76, average time: 6.13
MD step 14780: esapsed time: 90601.25, average time: 6.13
MD step 14790: esapsed time: 90654.99, average time: 6.13
MD step 14800: esapsed time: 90712.64, average time: 6.13
MD step 14810: esapsed time: 90770.59, average time: 6.13
MD step 14820: esapsed time: 90830.89, average time: 6.13
MD step 14830: esapsed time: 90889.13, average time: 6.13
MD step 14840: esapsed time: 90947.03, average time: 6.13
MD step 14850: esapsed time: 91006.56, average time: 6.13
MD step 14860: esapsed time: 91066.52, average time: 6.13
MD step 14870: esapsed time: 91124.00, average time: 6.13
MD step 14880: esapsed time: 91188.28, average time: 6.13
MD step 14890: esapsed time: 91249.90, average time: 6.13
MD step 14900: esapsed time: 91307.66, average time: 6.13
MD step 14910: esapsed time: 91363.13, average time: 6.13
MD step 14920: esapsed time: 91421.78, average time: 6.13
MD step 14930: esapsed time: 91484.72, average time: 6.13
MD step 14940: esapsed time: 91545.94, average time: 6.13
MD step 14950: esapsed time: 91601.29, average time: 6.13
MD step 14960: esapsed time: 91659.19, average time: 6.13
MD step 14970: esapsed time: 91718.84, average time: 6.13
MD step 14980: esapsed time: 91778.60, average time: 6.13
MD step 14990: esapsed time: 91831.54, average time: 6.13
MD step 15000: esapsed time: 91892.99, average time: 6.13
MD step 15010: esapsed time: 91959.11, average time: 6.13
MD step 15020: esapsed time: 92018.79, average time: 6.13
MD step 15030: esapsed time: 92078.56, average time: 6.13
MD step 15040: esapsed time: 92138.95, average time: 6.13
MD step 15050: esapsed time: 92197.33, average time: 6.13
MD step 15060: esapsed time: 92260.50, average time: 6.13
MD step 15070: esapsed time: 92319.85, average time: 6.13
MD step 15080: esapsed time: 92384.15, average time: 6.13
MD step 15090: esapsed time: 92449.42, average time: 6.13
MD step 15100: esapsed time: 92509.18, average time: 6.13
MD step 15110: esapsed time: 92571.38, average time: 6.13
MD step 15120: esapsed time: 92637.96, average time: 6.13
MD step 15130: esapsed time: 92694.87, average time: 6.13
MD step 15140: esapsed time: 92752.84, average time: 6.13
MD step 15150: esapsed time: 92815.31, average time: 6.13
MD step 15160: esapsed time: 92872.98, average time: 6.13
MD step 15170: esapsed time: 92927.65, average time: 6.13
MD step 15180: esapsed time: 92987.51, average time: 6.13
MD step 15190: esapsed time: 93048.00, average time: 6.13
MD step 15200: esapsed time: 93106.37, average time: 6.13
MD step 15210: esapsed time: 93164.65, average time: 6.12
MD step 15220: esapsed time: 93227.47, average time: 6.12
MD step 15230: esapsed time: 93289.66, average time: 6.12
MD step 15240: esapsed time: 93345.35, average time: 6.12
MD step 15250: esapsed time: 93409.20, average time: 6.12
MD step 15260: esapsed time: 93471.54, average time: 6.12
MD step 15270: esapsed time: 93528.41, average time: 6.12
MD step 15280: esapsed time: 93584.98, average time: 6.12
MD step 15290: esapsed time: 93640.80, average time: 6.12
MD step 15300: esapsed time: 93701.88, average time: 6.12
MD step 15310: esapsed time: 93758.97, average time: 6.12
MD step 15320: esapsed time: 93817.42, average time: 6.12
MD step 15330: esapsed time: 93876.00, average time: 6.12
MD step 15340: esapsed time: 93936.22, average time: 6.12
MD step 15350: esapsed time: 93995.92, average time: 6.12
MD step 15360: esapsed time: 94055.87, average time: 6.12
MD step 15370: esapsed time: 94115.89, average time: 6.12
MD step 15380: esapsed time: 94174.06, average time: 6.12
MD step 15390: esapsed time: 94235.20, average time: 6.12
MD step 15400: esapsed time: 94293.22, average time: 6.12
MD step 15410: esapsed time: 94350.79, average time: 6.12
MD step 15420: esapsed time: 94408.17, average time: 6.12
MD step 15430: esapsed time: 94471.02, average time: 6.12
MD step 15440: esapsed time: 94530.43, average time: 6.12
MD step 15450: esapsed time: 94587.33, average time: 6.12
MD step 15460: esapsed time: 94648.33, average time: 6.12
MD step 15470: esapsed time: 94710.92, average time: 6.12
MD step 15480: esapsed time: 94769.38, average time: 6.12
MD step 15490: esapsed time: 94829.35, average time: 6.12
MD step 15500: esapsed time: 94891.27, average time: 6.12
MD step 15510: esapsed time: 94951.18, average time: 6.12
MD step 15520: esapsed time: 95014.13, average time: 6.12
MD step 15530: esapsed time: 95080.36, average time: 6.12
MD step 15540: esapsed time: 95150.60, average time: 6.12
